Elspot Prices in EUR/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 12-11-2015,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
26-09-2014,23 - 00,"30,7","30,74","30,74","30,74","30,74","30,74",30,30,"30,74","30,74","30,74","30,74","30,74","30,74","30,74","35,03","35,03"
27-09-2014,00 - 01,"30,33","30,33","30,33","30,33","30,33","30,33","29,6","29,6","30,33","30,33","30,33","30,33","30,33","30,33","30,33","30,33","30,33"
27-09-2014,01 - 02,"29,41","29,45","29,45","29,45","29,45","29,45","28,75","28,75","29,45","29,45","29,45","29,45","29,45","29,45","29,45","29,45","29,45"
27-09-2014,02 - 03,"29,76","29,76","29,76","29,76","29,76","29,76","29,76","29,76","29,76","29,76","29,76","29,76","29,76","29,76","29,76","29,76","29,76"
27-09-2014,03 - 04,"28,67","28,67","28,67","28,67","28,67","28,67","28,67","28,67","28,67","28,67","28,67","28,67","28,67","28,67","28,67","28,67","28,67"
27-09-2014,04 - 05,"28,79","28,8","28,8","28,8","28,8","28,8","28,11","28,11","28,8","28,8","28,8","28,8","28,8","28,8","28,8","28,8","28,8"
27-09-2014,05 - 06,"30,04","30,08","30,08","30,08","30,08","30,08","27,73","27,73","30,08","30,08","30,08","30,08","30,08","30,08","30,08","33,06","33,06"
27-09-2014,06 - 07,"31,54","31,54","31,54","31,54","31,54","31,54","30,95","30,95","31,54","31,54","31,54","31,54","31,54","31,54","31,54","35,04","35,04"
27-09-2014,07 - 08,"32,52","32,37","32,37","32,37","32,37","32,37","33,17","33,17","32,37","32,37","32,37","32,37","32,37","32,37","32,37","50,02","50,02"
27-09-2014,08 - 09,"33,1","33,09","33,09","33,09","33,09","33,09","35,93","35,93","33,09","33,09","33,09","33,09","33,09","33,09","33,09","35,08","35,08"
27-09-2014,09 - 10,"33,33","33,32","33,32","33,32","33,32","33,32","33,32","38,23","33,32","33,32","33,32","33,32","33,32","33,32","33,32",50,50
27-09-2014,10 - 11,"33,3","33,29","33,29","33,29","33,29","33,29","37,16","37,16","33,29","33,29","33,29","33,29","33,29","33,29","33,29","33,29","33,29"
27-09-2014,11 - 12,"32,78","32,76","32,76","32,76","32,76","32,76","32,76","32,76","32,76","32,76","32,76","32,76","32,76","32,76","32,76","32,76","32,76"
27-09-2014,12 - 13,"31,85","31,85","31,85","31,85","31,85","31,85","30,42","30,42","31,85","31,85","31,85","31,85","31,85","31,85","31,85","31,85","31,85"
27-09-2014,13 - 14,"31,35","31,44","31,44","31,44","31,44","31,44",29,29,"31,44","31,44","31,44","31,44","31,44","31,44","31,44","31,44","31,44"
27-09-2014,14 - 15,31,"31,12","31,12","31,12","31,12","31,12","25,7","25,7","31,12","31,12","31,12","31,12","31,12","31,12","31,12","31,12","31,12"
27-09-2014,15 - 16,"31,45","31,53","31,53","31,53","31,53","31,53","28,09","28,09","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53"
27-09-2014,16 - 17,"31,99","32,01","32,01","32,01","32,01","32,01","30,34","30,34","32,01","32,01","32,01","32,01","32,01","32,01","32,01","32,01","32,01"
27-09-2014,17 - 18,"32,94","32,89","32,89","32,89","32,89","34,82","32,89","32,89","32,89","32,89","32,89","32,89","32,89","32,89","34,82","34,82","34,82"
27-09-2014,18 - 19,"33,76","33,56","33,56","33,56","33,56","35,32","39,32","39,32","33,56","33,56","33,56","33,56","33,56","33,56","35,32","50,05","50,05"
27-09-2014,19 - 20,"34,36","34,06","34,06","34,06","34,06","36,43","43,95","43,95","34,06","34,06","34,06","34,06","34,06","34,06","36,43","55,01","55,01"
27-09-2014,20 - 21,"34,14","33,98","33,98","33,98","33,98","34,76","39,54","39,54","33,98","33,98","33,98","33,98","33,98","33,98","34,76","55,01","55,01"
27-09-2014,21 - 22,"33,32","33,31","33,31","33,31","33,31","33,31","33,32","33,32","33,31","33,31","33,31","33,31","33,31","33,31","33,31","35,09","35,09"
27-09-2014,22 - 23,"32,98","32,96","32,96","32,96","32,96","32,96","33,72","33,72","32,96","32,96","32,96","32,96","32,96","32,96","32,96","35,08","35,08"
27-09-2014,23 - 00,"31,82","31,81","31,81","31,81","31,81","31,81","29,63","29,63","31,81","31,81","31,81","31,81","31,81","31,81","31,81","34,01","34,01"
28-09-2014,00 - 01,"30,87","30,89","30,89","30,89","30,89","30,89","27,9","27,9","30,89","30,89","30,89","30,89","30,89","30,89","30,89","30,89","30,89"
28-09-2014,01 - 02,"29,83","29,83","29,83","29,83","29,83","29,83","29,83","29,83","29,83","29,83","29,83","29,83","29,83","29,83","29,83","33,01","33,01"
28-09-2014,02 - 03,"29,23","29,31","29,31","29,31","29,31","29,31","29,03","29,03","29,31","29,31","29,31","29,31","29,31","29,31","29,31","29,31","29,31"
28-09-2014,03 - 04,"29,09","29,29","29,29","29,29","29,29","29,29","25,33","25,33","29,29","29,29","29,29","29,29","29,29","29,29","29,29","32,57","32,57"
28-09-2014,04 - 05,"29,36","29,56","29,56","29,56","29,56","29,56","21,64","21,64","29,56","29,56","29,56","29,56","29,56","29,56","29,56","32,58","32,58"
28-09-2014,05 - 06,"30,46","30,7","30,7","30,7","30,7","30,7","25,2","25,2","30,7","30,7","30,7","30,7","30,7","30,7","30,7","30,7","30,7"
28-09-2014,06 - 07,"31,19","31,17","31,17","31,17","31,17","31,17","31,17","31,17","31,17","31,17","31,17","31,17","31,17","31,17","31,17","31,17","31,17"
28-09-2014,07 - 08,"31,6","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","50,09","50,09"
28-09-2014,08 - 09,"32,32","32,16","32,16","32,16","32,16","34,88","32,16","32,16","32,16","32,16","32,16","32,16","32,16","32,16","34,88","55,04","55,04"
28-09-2014,09 - 10,"32,7","32,56","32,56","32,56","32,56","36,42","32,56","32,56","32,56","32,56","32,56","32,56","32,56","32,56","36,42","55,03","55,03"
28-09-2014,10 - 11,"33,05","32,84","32,84","32,84","32,84","36,53","32,84","32,84","32,84","32,84","32,84","32,84","32,84","32,84","36,53","50,07","50,07"
28-09-2014,11 - 12,"33,07","32,84","32,84","32,84","32,84","36,9","32,84","32,84","32,84","32,84","32,84","32,84","32,84","32,84","36,9","50,09","50,09"
28-09-2014,12 - 13,"33,12","32,87","32,87","32,87","32,87","36,91","32,87","32,87","32,87","32,87","32,87","32,87","32,87","32,87","36,91","50,09","50,09"
28-09-2014,13 - 14,"32,93","32,72","32,72","32,72","32,72","36,96","32,72","32,72","32,72","32,72","32,72","32,72","32,72","32,72","36,96","50,09","50,09"
28-09-2014,14 - 15,"32,88","32,69","32,69","32,69","32,69","36,87","32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69","36,87","50,08","50,08"
28-09-2014,15 - 16,"32,9","32,71","32,71","32,71","32,71","36,5","32,71","32,71","32,71","32,71","32,71","32,71","32,71","32,71","36,5","50,06","50,06"
28-09-2014,16 - 17,"32,86","32,74","32,74","32,74","32,74","35,7","32,74","32,74","32,74","32,74","32,74","32,74","32,74","32,74","35,7","50,07","50,07"
28-09-2014,17 - 18,"33,12","32,97","32,97","32,97","32,97","35,39","32,97","32,97","32,97","32,97","32,97","32,97","32,97","32,97","35,39","55,01","55,01"
28-09-2014,18 - 19,"34,03","34,34","34,34","34,34","34,34","34,34","34,34","34,34","33,81","33,81","33,81","34,34","34,34","34,34","34,34","59,03","59,03"
28-09-2014,19 - 20,"35,01","35,91","35,91","35,91","35,91","35,91","40,07","40,07","33,96","33,96","33,96","35,91","35,91","35,91","35,91","59,04","59,04"
28-09-2014,20 - 21,"34,9","35,5","35,5","35,5","35,5","35,5","40,56","40,56","34,13","34,13","34,13","35,5","35,5","35,5","35,5","50,06","50,06"
28-09-2014,21 - 22,"34,44","34,76","34,76","34,76","34,76","34,76","35,62","35,62","34,01","34,01","34,01","34,76","34,76","34,76","34,76",50,50
28-09-2014,22 - 23,"34,06","34,17","34,17","34,17","34,17","34,17","35,27","35,27","33,92","33,92","33,92","34,17","34,17","34,17","34,17","34,17","34,17"
28-09-2014,23 - 00,"32,93","32,94","32,94","32,94","32,94","32,94","32,94","32,94","32,94","32,94","32,94","32,94","32,94","32,94","32,94","32,94","32,94"
29-09-2014,00 - 01,"31,56","31,63","31,63","31,63","31,63","31,63","25,66","25,66","31,63","31,63","31,63","31,63","31,63","31,63","31,63","31,63","31,63"
29-09-2014,01 - 02,"29,78","30,27","30,27","30,27","30,27","30,27","23,94","23,94","30,27","30,27","30,27","30,27","30,27","30,27","30,27","30,27","30,27"
29-09-2014,02 - 03,"29,06","29,06","29,06","29,06","29,06","29,06","29,06","29,06","29,06","29,06","29,06","29,06","29,06","29,06","29,06","29,06","29,06"
29-09-2014,03 - 04,"29,35","29,34","29,34","29,34","29,34","29,34","29,34","29,34","29,34","29,34","29,34","29,34","29,34","29,34","29,34","29,34","29,34"
29-09-2014,04 - 05,"31,19","31,45","31,45","31,45","31,45","31,45","22,61","22,61","31,45","31,45","31,45","31,45","31,45","31,45","31,45","31,45","31,45"
29-09-2014,05 - 06,"32,63","32,75","32,75","32,75","32,75","32,75","25,37","25,37","32,75","32,75","32,75","32,75","32,75","32,75","32,75","46,02","46,02"
29-09-2014,06 - 07,"34,35","35,12","35,12","35,12","35,12","36,5","44,95","44,95","33,68","33,68","33,68","35,12","35,12","35,12","36,5","55,07","55,07"
29-09-2014,07 - 08,"35,44","36,61","36,61","36,61","36,61","38,49","53,97","53,97","33,95","33,95","33,95","36,61","36,61","36,61","38,49","79,81","79,81"
29-09-2014,08 - 09,"36,05","37,53","37,53","37,53","37,53",38,"57,54","57,54","34,15","34,15","34,15","37,53","37,53","37,53",38,"79,83","79,83"
29-09-2014,09 - 10,"35,8","37,43","37,43","37,43","37,43","37,89","52,01","52,01","34,04","34,04","34,04","37,43","37,43","37,43","37,89","79,84","79,84"
29-09-2014,10 - 11,"35,72","37,75","37,75","37,75","37,75","37,83","45,6","45,6","33,95","33,95","33,95","37,75","37,75","37,75","37,83","79,82","79,82"
29-09-2014,11 - 12,"35,41","37,38","37,38","37,38","37,38","38,72","45,02","45,02","33,85","33,85","33,85","37,38","37,38","37,38","38,72","79,82","79,82"
29-09-2014,12 - 13,"34,87","36,23","36,23","36,23","36,23","36,23","40,03","40,03","33,81","33,81","33,81","36,23","36,23","36,23","36,23","79,83","79,83"
29-09-2014,13 - 14,"34,71","35,88","35,88","35,88","35,88","35,88","38,33","38,33","33,66","33,66","33,66","35,88","35,88","35,88","35,88","79,84","79,84"
29-09-2014,14 - 15,"34,56","35,65","35,65","35,65","35,65","35,65","35,65","35,65","33,68","33,68","33,68","35,65","35,65","35,65","35,65","79,84","79,84"
29-09-2014,15 - 16,"34,53","35,62","35,62","35,62","35,62","35,62","40,03","40,03","33,64","33,64","33,64","35,62","35,62","35,62","35,62","79,82","79,82"
29-09-2014,16 - 17,"34,4","35,25","35,25","35,25","35,25","35,25","44,96","44,96","33,66","33,66","33,66","35,25","35,25","35,25","35,25","79,82","79,82"
29-09-2014,17 - 18,"35,41","37,82","37,82","37,82","48,74","37,82","49,93","49,93","33,71","33,71","33,71","37,82","37,82","36,75","37,82","79,08","79,08"
29-09-2014,18 - 19,"36,31","38,67","38,67","38,67","38,67","40,3","53,99","53,99","33,78","33,78","33,78","38,67","38,67","36,85","40,3","79,83","79,83"
29-09-2014,19 - 20,"36,9","38,96","38,96","38,96","38,96","38,96","63,24","63,24","33,91","33,91","33,91","38,96","38,96","37,87","38,96","79,82","79,82"
29-09-2014,20 - 21,"35,72","37,45","37,45","37,45","37,45","37,45","53,41","53,41","34,01","34,01","34,01","37,45","37,45","37,45","37,45","79,82","79,82"
29-09-2014,21 - 22,"34,98","36,21","36,21","36,21","36,21","36,21","44,95","44,95","33,99","33,99","33,99","36,21","36,21","36,21","36,21","50,03","50,03"
29-09-2014,22 - 23,"34,39","35,11","35,11","35,11","35,11","35,11","37,09","37,09","33,88","33,88","33,88","35,11","35,11","35,11","35,11","35,11","35,11"
29-09-2014,23 - 00,"33,26","33,3","33,3","33,3","33,3","33,3","32,73","32,73","33,3","33,3","33,3","33,3","33,3","33,3","33,3","33,3","33,3"
30-09-2014,00 - 01,"32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69","32,69"
30-09-2014,01 - 02,"32,24","32,24","32,24","32,24","32,24","32,24","32,24","32,24","32,24","32,24","32,24","32,24","32,24","32,24","32,24","33,01","33,01"
30-09-2014,02 - 03,"31,55","31,55","31,55","31,55","31,55","31,55","31,55","31,55","31,55","31,55","31,55","31,55","31,55","31,55","31,55",33,33
30-09-2014,03 - 04,"31,6","31,61","31,61","31,61","31,61","31,61","30,43","30,43","31,61","31,61","31,61","31,61","31,61","31,61","31,61",33,33
30-09-2014,04 - 05,"32,3","32,35","32,35","32,35","32,35","32,35","29,96","29,96","32,35","32,35","32,35","32,35","32,35","32,35","32,35","33,05","33,05"
30-09-2014,05 - 06,"33,22","33,46","33,46","33,46","33,46","33,46","30,15","30,15","33,42","33,42","33,42","33,46","33,46","33,46","33,46","46,03","46,03"
30-09-2014,06 - 07,"35,65","37,6","37,6","37,6","37,6","37,6","44,49","44,49","33,4","33,4","33,4","37,6","37,6","37,6","37,6","66,08","66,08"
30-09-2014,07 - 08,"37,45","38,67","38,67","38,67","38,67","38,67","54,76","54,76","34,04","34,04","34,04","38,67","38,67","37,2","38,67","81,16","81,16"
30-09-2014,08 - 09,"38,68","40,57","40,57","40,57","40,57","40,57","58,41","58,41","34,2","34,2","34,2","40,57","40,57","37,8","40,57","81,16","81,16"
30-09-2014,09 - 10,"38,48","41,14","41,14","41,14","41,14","41,14","56,6","56,6",34,34,34,"41,14","41,14","37,68","41,14","81,16","81,16"
30-09-2014,10 - 11,"38,03","40,91","40,91","40,91","40,91","40,91","54,56","54,56","33,6","33,6","33,6","40,91","40,91","37,43","40,91","81,16","81,16"
30-09-2014,11 - 12,"37,49","39,34","39,34","39,34","54,58","39,34","55,93","55,93","33,45","33,45","33,45","39,34","39,34","37,06","39,34","81,16","81,16"
30-09-2014,12 - 13,"36,14","37,59","37,59","37,59","37,59","37,59",52,52,"33,45","33,45","33,45","37,59","37,59","36,43","37,59","81,16","81,16"
30-09-2014,13 - 14,"36,1","37,85","37,85","37,85","37,85","37,85","50,6","50,6","33,44","33,44","33,44","37,85","37,85","36,79","37,85","81,16","81,16"
30-09-2014,14 - 15,"36,09","37,88","37,88","37,88","37,88","37,88","48,59","48,59","33,43","33,43","33,43","37,88","37,88","37,02","37,88","81,17","81,17"
30-09-2014,15 - 16,"35,91","37,7","37,7","37,7","37,7","37,7","46,31","46,31","33,3","33,3","33,3","37,7","37,7","36,74","37,7","81,17","81,17"
30-09-2014,16 - 17,"35,6","37,4","37,4","37,4","37,4","37,4","48,67","48,67","33,3","33,3","33,3","37,4","37,4","37,4","37,4","81,15","81,15"
30-09-2014,17 - 18,"36,9","38,78","38,78","38,78","47,26","38,78","48,42","48,42","33,24","33,24","33,24","38,78","38,78","38,78","38,78","81,13","81,13"
30-09-2014,18 - 19,"37,81","39,72","39,72","39,72","39,72","47,02","51,99","51,99","33,27","33,27","33,27","39,72","39,72","39,72","47,02","81,16","81,16"
30-09-2014,19 - 20,"37,9","40,49","40,49","40,49","40,49","40,49","62,18","62,18","33,39","33,39","33,39","40,49","40,49","40,49","40,49","81,17","81,17"
30-09-2014,20 - 21,"36,89","37,99","37,99","37,99","37,99","37,99","53,97","53,97","33,42","33,42","33,42","37,99","37,99","37,99","37,99","81,15","81,15"
30-09-2014,21 - 22,"36,45","38,28","38,28","38,28","38,28","38,28","45,71","45,71","33,29","33,29","33,29","38,28","38,28","38,28","38,28","60,02","60,02"
30-09-2014,22 - 23,"35,52","37,38","37,38","37,38","37,38","37,38","38,53","38,53","33,07","33,07","33,07","37,38","37,38","37,38","37,38","37,38","37,38"
30-09-2014,23 - 00,"33,32","34,13","34,13","34,13","34,13","34,13","33,31","33,31","33,03","33,03","33,03","34,13","34,13","34,13","34,13","34,13","34,13"
01-10-2014,00 - 01,"32,8","32,78","32,78","32,78","32,78","32,78","32,78","32,78","32,78","32,78","32,78","32,78","32,78","32,78","32,78","32,78","32,78"
01-10-2014,01 - 02,"32,63","32,51","32,51","32,51","32,51","32,51","32,51","32,51","32,51","32,51","32,51","32,51","32,51","32,51","32,51","33,01","33,01"
01-10-2014,02 - 03,"32,11","32,01","32,01","32,01","32,01","32,01","32,01","32,01","32,01","32,01","32,01","32,01","32,01","32,01","32,01",33,33
01-10-2014,03 - 04,"31,69","31,58","31,58","31,58","31,58","31,58","30,32","30,32","31,58","31,58","31,58","31,58","31,58","31,58","31,58","33,01","33,01"
01-10-2014,04 - 05,"32,17","32,13","32,13","32,13","32,13","32,13","30,39","30,39","32,13","32,13","32,13","32,13","32,13","32,13","32,13","35,07","35,07"
01-10-2014,05 - 06,"34,2","34,91","34,91","34,91","34,91","34,91","35,71","35,71","33,16","33,16","33,16","34,91","34,91","34,91","34,91","46,04","46,04"
01-10-2014,06 - 07,"36,99","38,99","38,99","38,99","38,99","38,99","48,11","48,11","33,44","33,44","33,44","38,99","38,99","38,99","38,99","82,14","82,14"
01-10-2014,07 - 08,"37,85","40,03","40,03","40,03","40,03","40,03",58,58,"34,73","34,38","34,73","40,03","40,03","40,03","40,03","82,16","82,16"
01-10-2014,08 - 09,"38,64","44,29","44,29","44,29","44,29","44,29","60,88","60,88","34,56","34,55","34,56","44,29","44,29","44,29","44,29","82,17","82,17"
01-10-2014,09 - 10,"38,18","42,82","42,82","42,82","42,82","42,82",65,65,"34,39","34,39","34,39","42,82","42,82","42,82","42,82","82,17","82,17"
01-10-2014,10 - 11,"37,66","40,93","40,93","40,93","40,93","40,93","55,85","55,85","34,11","34,11","34,11","40,93","40,93","40,93","40,93","82,17","82,17"
01-10-2014,11 - 12,"37,19","42,39","42,39","42,39","42,39","42,39","55,85","55,85","33,65","33,65","33,65","42,39","42,39","42,39","42,39","82,17","82,17"
01-10-2014,12 - 13,"36,46","38,26","38,26","38,26","38,26","38,26","52,99","52,99","33,46","33,46","33,46","38,26","38,26","38,26","38,26","82,15","82,15"
01-10-2014,13 - 14,36,"37,61","37,61","37,61","37,61","37,61","50,98","50,98","33,42","33,42","33,42","37,61","37,61","37,61","37,61","82,16","82,16"
01-10-2014,14 - 15,"36,2","37,63","37,63","37,63","37,63","37,63","49,43","49,43","33,59","33,59","33,59","37,63","37,63","37,63","37,63","82,17","82,17"
01-10-2014,15 - 16,"36,26","38,06","38,06","38,06","38,06","38,06","49,76","49,76","33,37","33,37","33,37","38,06","38,06","38,06","38,06","82,17","82,17"
01-10-2014,16 - 17,"36,03","37,63","37,63","37,63","37,63","37,63","50,95","50,95","33,38","33,38","33,38","37,63","37,63","37,63","37,63","82,15","82,15"
01-10-2014,17 - 18,"36,19","37,82","37,82","37,82","37,82","37,82","54,74","54,74","33,34","33,34","33,34","37,82","37,82","37,82","37,82","82,16","82,16"
01-10-2014,18 - 19,"36,51","38,52","38,52","38,52","38,52","40,88","56,75","56,75","33,29","33,29","33,29","38,52","38,52","38,52","40,88","82,15","82,15"
01-10-2014,19 - 20,"36,72","38,58","38,58","38,58","38,58","38,58","69,45","69,45","33,4","33,4","33,4","38,58","38,58","38,58","38,58","82,17","82,17"
01-10-2014,20 - 21,"35,62","37,12","37,12","37,12","37,12","37,12","54,91","54,91","33,41","33,41","33,41","37,12","37,12","37,12","37,12","82,14","82,14"
01-10-2014,21 - 22,"34,73","36,22","36,22","36,22","36,22","36,22","50,59","50,59","33,24","33,24","33,24","36,22","36,22","36,22","36,22","60,01","60,01"
01-10-2014,22 - 23,"34,52","36,31","36,31","36,31","36,31","36,31","42,93","42,93","33,22","33,22","33,22","36,31","36,31","36,31","36,31","37,02","37,02"
01-10-2014,23 - 00,"33,53","34,87","34,87","34,87","34,87","34,87","35,72","35,72","33,18","33,18","33,18","34,87","34,87","34,87","34,87","34,87","34,87"
02-10-2014,00 - 01,"32,56","32,56","32,56","32,56","32,56","32,56","32,56","33,9","32,56","32,56","32,56","32,56","32,56","32,56","32,56","32,56","32,56"
02-10-2014,01 - 02,"32,01","32,04","32,04","32,04","32,04","32,04","32,04","32,04","32,04","32,04","32,04","32,04","32,04","32,04","32,04","32,04","32,04"
02-10-2014,02 - 03,"31,69","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7"
02-10-2014,03 - 04,"31,52","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53","31,53"
02-10-2014,04 - 05,"31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","31,7","35,04","35,04"
02-10-2014,05 - 06,"32,83","33,23","33,23","33,23","33,23","33,23","33,23","33,23","32,63","32,63","32,63","33,23","33,23","33,23","33,23","46,02","46,02"
02-10-2014,06 - 07,"35,65","37,92","37,92","37,92","37,92","37,92","37,92","47,4","32,83","32,83","32,83","37,92","37,92","37,92","37,92","65,07","65,07"
