Date,NO Prod,SE Prod,FI Prod,DK Prod,Nordic Prod,EE Prod,LV Prod,LT Prod,Baltic Prod,Total Prod
11-10-2015,327765,415624,175974,45500,964864,19701,13743,7811,41255,1.00612e+06
12-10-2015,419251,456299,189137,51254,1.11595e+06,27771,15777,11117,54665,1.17061e+06
13-10-2015,423074,452510,185442,61946,1.12298e+06,27417,15481,12851,55749,1.17873e+06
14-10-2015,416704,457283,185352,71016,1.13036e+06,25240,16646,12445,54331,1.1847e+06
15-10-2015,381879,483069,187511,78133,1.13059e+06,21610,19208,11819,52637,1.18323e+06
16-10-2015,406629,465880,184310,63505,1.12032e+06,24416,24740,6327,55483,1.17580e+06
17-10-2015,392899,443928,174355,45954,1.05714e+06,20710,16228,2443,39381,1.09652e+06
18-10-2015,399457,419892,168023,41578,1.02896e+06,17487,12211,8203,37901,1.06686e+06
19-10-2015,462491,439253,194931,55906,1.15258e+06,25740,15216,9810,50766,1.20335e+06
20-10-2015,460900,439919,204876,52585,1.15828e+06,23333,15487,10050,48870,1.20715e+06
21-10-2015,426084,451254,196921,64112,1.13838e+06,24087,15132,6150,45369,1.18375e+06
22-10-2015,353857,461250,193352,83165,1.09162e+06,26991,15834,5881,48706,1.14032e+06
23-10-2015,347524,462220,190501,82537,1.08279e+06,24295,15224,6671,46190,1.12898e+06
24-10-2015,336296,437029,177939,62838,1.01411e+06,18831,11121,3360,33312,1.04742e+06
25-10-2015,314877,456760,187958,68406,1.02801e+06,19443,12221,3119,34783,1.0628e+06
26-10-2015,411390,471145,199161,50069,1.13177e+06,26769,16528,6993,50290,1.18206e+06
27-10-2015,422152,459237,210046,67871,1.15931e+06,27975,17646,5928,51549,1.21086e+06
28-10-2015,417873,462187,208167,85382,1.17362e+06,26044,21522,6310,53876,1.2275e+06
29-10-2015,445343,456731,206891,62986,1.17195e+06,26510,22044,7085,55639,1.22759e+06
30-10-2015,451152,444116,208973,56299,1.16054e+06,26186,20775,5725,52686,1.21323e+06
31-10-2015,368752,429644,180589,47244,1.02623e+06,20163,13305,4201,37669,1.0639e+06
01-11-2015,354523,447407,172573,41331,1.01584e+06,18393,12103,5179,35675,1.05152e+06
02-11-2015,409656,466022,184131,51078,1.1109e+06,28769,20843,6994,56606,1.16751e+06
03-11-2015,434503,453821,183360,53391,1.12508e+06,27616,20727,7946,56289,1.18136e+06
04-11-2015,447532,445114,181319,51835,1.1258e+06,18709,18423,6492,43624,1.16942e+06
05-11-2015,476702,443528,196769,49074,1.16608e+06,21821,23246,5741,50808,1.21689e+06
06-11-2015,467951,428240,189812,48690,1.13469e+06,25017,23217,5594,53828,1.18852e+06
07-11-2015,350165,415367,171152,68640,1.00534e+06,20948,15104,4345,40397,1.04573e+06
08-11-2015,347449,409588,158526,67495,983068,18915,11608,7845,38368,1.02144e+06
09-11-2015,378633,450852,184628,98606,1.11272e+06,28227,20839,7814,56880,1.1696e+06
10-11-2015,397783,441724,187506,93230,1.12024e+06,26181,19760,9522,55463,1.17570e+06
11-11-2015,440517,444883,190023,77309,1.15274e+06,26867,19665,9435,55967,1.20870e+06
12-11-2015,448571,441894,195595,86968,1.17303e+06,26092,20829,9134,56055,1.22909e+06
13-11-2015,417937,447164,198697,91442,1.15525e+06,25299,18585,9950,53834,1.20908e+06
14-11-2015,331542,424364,179185,89241,1.02433e+06,18193,14462,7458,40113,1.06445e+06
15-11-2015,392877,418534,172713,43326,1.02745e+06,17801,15679,5163,38643,1.06609e+06
16-11-2015,466988,453505,191960,81712,1.19417e+06,30699,19769,7397,57865,1.25203e+06
17-11-2015,479937,456740,195918,68234,1.20083e+06,28111,20964,8213,57288,1.25812e+06
18-11-2015,456547,432926,191351,92622,1.17345e+06,30337,18149,9570,58056,1.2315e+06
19-11-2015,451847,452405,192136,92698,1.1891e+06,28396,20217,10885,59498,1.24859e+06
20-11-2015,525218,474224,196689,74507,1.27064e+06,31008,19789,9691,60488,1.33113e+06
21-11-2015,493435,442677,180096,72284,1.18849e+06,25139,16400,4713,46252,1.23474e+06
22-11-2015,469789,422710,181188,100739,1.17443e+06,23423,16264,4684,44371,1.2188e+06
23-11-2015,549338,452990,215179,96897,1.3144e+06,30457,25378,12083,67918,1.38232e+06
24-11-2015,490285,470546,211330,117623,1.28979e+06,31694,23977,8460,64131,1.35392e+06
25-11-2015,531087,453813,210587,88458,1.28395e+06,32546,23114,9651,65311,1.34926e+06
26-11-2015,535122,445877,212553,85726,1.27928e+06,33088,24110,8761,65959,1.34524e+06
27-11-2015,412137,460455,201232,113838,1.18767e+06,28695,20230,10274,59199,1.24687e+06
28-11-2015,373654,425663,190707,103358,1.09339e+06,22598,13088,7099,42785,1.13617e+06
29-11-2015,321487,435521,189668,111207,1.0579e+06,20237,14249,7695,42181,1.10008e+06
30-11-2015,452683,479660,203449,109988,1.24578e+06,31044,18724,13511,63279,1.30906e+06
01-12-2015,478660,487341,204670,93394,1.26408e+06,29494,17289,13103,59886,1.32396e+06
02-12-2015,500727,465990,207445,90560,1.26473e+06,28395,21920,12120,62435,1.32716e+06
03-12-2015,487874,469803,206181,78726,1.24259e+06,29458,21056,11135,61649,1.30424e+06
04-12-2015,409259,478633,203723,117765,1.20939e+06,32809,17694,12918,63421,1.27281e+06
05-12-2015,329869,440043,190875,116284,1.07708e+06,25481,12623,10891,48995,1.12607e+06
06-12-2015,313577,452335,186845,114511,1.06727e+06,25648,12630,12013,50291,1.11756e+06
07-12-2015,462550,515085,206806,75046,1.25949e+06,30125,24006,13839,67970,1.32746e+06
08-12-2015,475793,494430,202871,85699,1.2588e+06,32774,21154,10065,63993,1.32279e+06
09-12-2015,422996,492857,199292,97116,1.21226e+06,32236,18684,11515,62435,1.2747e+06
10-12-2015,397027,501570,197627,118891,1.21512e+06,31121,18814,11635,61570,1.27669e+06
11-12-2015,450441,496864,198443,97288,1.24303e+06,27686,19403,13199,60288,1.30332e+06
12-12-2015,449615,466822,191486,73025,1.18095e+06,20137,14250,9463,43850,1.2248e+06
13-12-2015,507349,454847,190728,70239,1.22318e+06,19724,15658,7104,42486,1.26566e+06
14-12-2015,574019,503509,212104,88471,1.37811e+06,31476,24645,10112,66233,1.44434e+06
15-12-2015,561728,494245,227840,94847,1.37867e+06,31302,25143,9995,66440,1.44511e+06
16-12-2015,557781,480508,216198,99877,1.35437e+06,32617,21317,9371,63305,1.41768e+06
17-12-2015,541539,461096,213070,95831,1.31154e+06,30073,21506,9450,61029,1.37257e+06
18-12-2015,479964,451095,200451,93424,1.22493e+06,29039,19948,10663,59650,1.28458e+06
19-12-2015,392052,425381,182654,95003,1.09509e+06,17098,14640,10962,42700,1.13779e+06
20-12-2015,362252,418215,185501,98363,1.06433e+06,20509,14224,8523,43256,1.10759e+06
21-12-2015,388368,471242,196453,99898,1.15596e+06,19609,17535,11729,48873,1.20484e+06
22-12-2015,415518,453583,191441,106352,1.1669e+06,17736,14477,11871,44084,1.21098e+06
23-12-2015,421579,429232,185904,100071,1.1368e+06,20166,12638,13557,46361,1.18316e+06
24-12-2015,385430,396855,180318,96733,1.05935e+06,16302,8136,12344,36782,1.09613e+06
25-12-2015,361707,391109,186932,96175,1.03593e+06,15371,6812,10870,33053,1.06898e+06
26-12-2015,427368,381175,194715,57227,1.06049e+06,15920,7256,9869,33045,1.09354e+06
27-12-2015,455439,419384,198917,101597,1.17534e+06,15880,9304,5991,31175,1.20651e+06
28-12-2015,556738,470656,211646,79711,1.31875e+06,28337,21069,10437,59843,1.3786e+06
29-12-2015,476028,486473,223870,120828,1.30721e+06,27428,18002,8835,54265,1.36148e+06
30-12-2015,428169,511072,222149,116215,1.27761e+06,24229,18361,6925,49515,1.32712e+06
31-12-2015,394354,489000,211359,110492,1.20521e+06,22991,17402,6921,47314,1.25253e+06
01-01-2016,429300,490374,199197,54119,1.173e+06,21497,11118,6563,39178,1.21218e+06
02-01-2016,391034,498195,208109,122827,1.22017e+06,22788,13613,7749,44150,1.26432e+06
03-01-2016,438703,497756,203986,133821,1.27427e+06,25789,14512,4628,44929,1.3192e+06
04-01-2016,523362,546811,226540,135137,1.43185e+06,34156,19413,7121,60690,1.49254e+06
05-01-2016,567256,545591,236822,119464,1.46913e+06,35722,22665,6914,65301,1.53444e+06
06-01-2016,597439,546405,235521,117051,1.49641e+06,37484,23027,5218,65729,1.56214e+06
07-01-2016,602426,551378,248591,125667,1.52806e+06,42073,27037,8764,77874,1.60594e+06
08-01-2016,576332,539924,251319,114339,1.48192e+06,44090,18808,7180,70078,1.552e+06
09-01-2016,593157,520845,227192,92070,1.43326e+06,33888,17070,3788,54746,1.48801e+06
10-01-2016,511467,496419,221946,102566,1.3324e+06,29701,18469,4415,52585,1.38498e+06
11-01-2016,563393,532409,241720,82097,1.41962e+06,43542,21325,11889,76756,1.49638e+06
12-01-2016,562635,520962,241677,84882,1.41016e+06,40196,22698,11515,74409,1.48457e+06
13-01-2016,576856,533595,247569,85167,1.44319e+06,40193,23356,9902,73451,1.51664e+06
14-01-2016,603726,538160,250687,100497,1.49308e+06,42864,26660,14292,83816,1.57689e+06
15-01-2016,614515,559261,248263,101052,1.52309e+06,44665,28023,9107,81795,1.60489e+06
16-01-2016,602465,543655,230729,87729,1.46458e+06,28943,18589,4629,52161,1.51675e+06
17-01-2016,577663,538778,228438,83535,1.42842e+06,29665,19794,4956,54415,1.48284e+06
18-01-2016,601886,567298,245709,103388,1.51829e+06,44743,27075,12438,84256,1.60255e+06
19-01-2016,603956,543739,242876,108593,1.49917e+06,47008,27643,12397,87048,1.58622e+06
20-01-2016,612639,556405,246902,101355,1.51731e+06,45122,26592,10003,81717,1.59903e+06
21-01-2016,615493,550496,249958,105703,1.52166e+06,43382,27425,10246,81053,1.60271e+06
22-01-2016,602549,553157,250790,116819,1.52332e+06,37478,24851,9793,72122,1.59545e+06
23-01-2016,585330,506000,214523,75858,1.38172e+06,25762,21232,4402,51396,1.43311e+06
24-01-2016,544934,478346,194831,82042,1.30016e+06,21597,18947,4039,44583,1.34474e+06
25-01-2016,538780,514833,214452,92998,1.36107e+06,33625,24358,7154,65137,1.42621e+06
26-01-2016,453423,535283,217496,116677,1.32289e+06,31722,20614,8584,60920,1.38381e+06
27-01-2016,406718,538637,204181,122162,1.2717e+06,35926,20550,9673,66149,1.33785e+06
28-01-2016,422995,540787,202878,116957,1.28363e+06,37626,16756,13280,67662,1.35129e+06
29-01-2016,385609,550640,205078,128876,1.2702e+06,37509,17032,11024,65565,1.33577e+06
30-01-2016,348858,506284,189078,112804,1.15702e+06,19944,11560,9275,40779,1.1978e+06
31-01-2016,378922,505136,189412,108010,1.18148e+06,20185,10129,8301,38615,1.2201e+06
01-02-2016,459805,549114,211421,105718,1.32606e+06,31943,18619,8878,59440,1.3855e+06
02-02-2016,417440,540010,207246,131933,1.29663e+06,35498,16601,13252,65351,1.36198e+06
03-02-2016,455163,537695,201927,117467,1.31226e+06,38424,14413,12711,65548,1.37781e+06
04-02-2016,485907,564689,210678,100542,1.36183e+06,37095,16025,8907,62027,1.42385e+06
05-02-2016,544533,541483,215852,80907,1.38278e+06,34539,18478,9962,62979,1.44576e+06
06-02-2016,383591,502834,206901,111569,1.2049e+06,20840,9254,5478,35572,1.24047e+06
07-02-2016,336090,468267,186472,110583,1.10141e+06,19851,10453,6660,36964,1.13838e+06
08-02-2016,368836,530077,208682,123290,1.23089e+06,26605,16740,9908,53253,1.28414e+06
09-02-2016,436389,521907,206624,93393,1.25832e+06,26436,19030,9930,55396,1.31372e+06
10-02-2016,528175,531590,203356,60569,1.3237e+06,26407,16980,8562,51949,1.37565e+06
11-02-2016,542370,537744,203880,52280,1.33628e+06,25419,19391,7967,52777,1.38906e+06
12-02-2016,555976,558663,207954,58388,1.38099e+06,27607,19808,7402,54817,1.4358e+06
13-02-2016,523743,519695,198526,54645,1.29661e+06,19626,13833,4537,37996,1.33461e+06
14-02-2016,451939,493402,190787,85885,1.22201e+06,17801,11313,4355,33469,1.25548e+06
15-02-2016,539583,560381,214376,86059,1.40040e+06,27521,18280,4967,50768,1.45117e+06
16-02-2016,582914,535888,228458,81646,1.42891e+06,29887,20223,6184,56294,1.48521e+06
17-02-2016,520783,548391,219193,99003,1.38737e+06,27391,18320,6818,52529,1.4399e+06
18-02-2016,571548,544548,220754,76139,1.41299e+06,27391,14976,10388,52755,1.46575e+06
19-02-2016,552656,536851,216422,79926,1.38586e+06,20444,12947,7989,41380,1.42724e+06
20-02-2016,378493,532356,199633,116140,1.22663e+06,16820,12792,5573,35185,1.26181e+06
21-02-2016,361557,483543,197922,100317,1.14335e+06,15152,9661,6472,31285,1.17463e+06
22-02-2016,469733,508810,196607,112306,1.28746e+06,17074,13554,9603,40231,1.32769e+06
23-02-2016,494434,511203,198110,116110,1.31986e+06,20968,12193,9399,42560,1.36242e+06
24-02-2016,501431,517970,208508,111843,1.33975e+06,25723,15971,9492,51186,1.39094e+06
25-02-2016,553357,518153,206909,87941,1.36636e+06,27429,16412,7753,51594,1.41796e+06
26-02-2016,557599,512547,215517,87697,1.37336e+06,26953,15488,7186,49627,1.42298e+06
27-02-2016,521237,509125,200224,60699,1.29128e+06,17384,9789,7675,34848,1.32613e+06
28-02-2016,469533,477310,196449,58005,1.2013e+06,18044,9995,3304,31343,1.23264e+06
29-02-2016,555772,522629,213193,71179,1.36277e+06,24236,18200,6691,49127,1.4119e+06
01-03-2016,530964,529131,212602,103042,1.37574e+06,28216,18873,8752,55841,1.43158e+06
02-03-2016,516565,539089,213656,90784,1.3601e+06,29286,19856,6939,56081,1.41618e+06
03-03-2016,553458,520574,214359,78797,1.36719e+06,30226,22622,7023,59871,1.42706e+06
04-03-2016,544411,510039,212760,72297,1.33951e+06,25489,22427,6565,54481,1.39399e+06
05-03-2016,489024,476795,196166,94267,1.25625e+06,15968,9842,2868,28678,1.28493e+06
06-03-2016,464831,488436,192146,64074,1.20949e+06,16464,6311,5190,27965,1.23746e+06
07-03-2016,535443,534451,199869,75929,1.3457e+06,17135,15407,5395,37937,1.38364e+06
08-03-2016,547478,514165,196411,77049,1.3351e+06,16079,14248,6622,36949,1.37205e+06
09-03-2016,527225,498733,199274,87281,1.31252e+06,20861,22916,4200,47977,1.3605e+06
10-03-2016,533068,496567,202228,84982,1.31685e+06,20454,19987,5271,45712,1.36256e+06
11-03-2016,535152,489083,202140,80033,1.30642e+06,20652,21147,5357,47156,1.35357e+06
12-03-2016,508998,447050,193939,71900,1.2219e+06,13765,11930,3850,29545,1.25144e+06
13-03-2016,444571,432825,195761,65567,1.13873e+06,14675,13200,3531,31406,1.17013e+06
14-03-2016,486582,499927,201878,67543,1.25594e+06,19549,23189,6960,49698,1.30564e+06
15-03-2016,473872,490258,197828,74396,1.23636e+06,17959,22057,5807,45823,1.28218e+06
16-03-2016,466517,484109,196548,62626,1.20981e+06,20576,20007,5568,46151,1.25596e+06
17-03-2016,469187,504837,201166,74760,1.24996e+06,19707,19835,6330,45872,1.29584e+06
18-03-2016,468036,503901,211947,64160,1.24805e+06,21025,19303,10637,50965,1.29902e+06
19-03-2016,442022,441040,196728,73755,1.15356e+06,15705,14531,8936,39172,1.19273e+06
20-03-2016,378682,409986,191477,87343,1.0675e+06,18085,17591,2948,38624,1.10612e+06
21-03-2016,452860,460042,205620,102341,1.22087e+06,24638,25269,5447,55354,1.27622e+06
22-03-2016,475579,488353,204383,77764,1.24609e+06,27986,24862,4332,57180,1.30327e+06
23-03-2016,479066,483104,205444,68944,1.23656e+06,28420,26658,5498,60576,1.29714e+06
24-03-2016,453401,496691,207589,63353,1.22104e+06,25639,25738,5593,56970,1.27801e+06
25-03-2016,404879,466437,192715,71634,1.13567e+06,19407,21959,5019,46385,1.18205e+06
26-03-2016,335288,415420,175444,85505,1.01166e+06,19753,16768,2659,39180,1.05084e+06
27-03-2016,249232,406616,175878,89136,920862,16735,7837,4286,28858,949720
28-03-2016,275728,424976,184240,102871,987809,17500,14281,5552,37333,1.02514e+06
29-03-2016,376766,462887,194941,98593,1.13319e+06,23739,17560,7097,48396,1.18159e+06
30-03-2016,467388,463637,193624,71358,1.19601e+06,26161,21495,5407,53063,1.24907e+06
31-03-2016,496814,459619,188273,81132,1.22584e+06,26630,18842,9498,54970,1.28081e+06
01-04-2016,493651,472794,187230,69140,1.22283e+06,26716,19120,8511,54347,1.27717e+06
02-04-2016,415279,421826,174636,70195,1.08195e+06,19986,15745,4088,39819,1.12176e+06
03-04-2016,374512,384864,170552,49338,979266,19972,11687,2995,34654,1.01392e+06
04-04-2016,459826,436032,184821,60534,1.14123e+06,29068,18581,4408,52057,1.19328e+06
05-04-2016,474763,434758,184161,58800,1.15248e+06,28308,20753,5522,54583,1.20707e+06
06-04-2016,415677,431931,179100,83757,1.11047e+06,28275,20094,10058,58427,1.1689e+06
07-04-2016,380494,454910,183490,97425,1.11632e+06,26842,17195,5982,50019,1.16634e+06
08-04-2016,424966,458119,185553,84080,1.15272e+06,28829,19072,4590,52491,1.20521e+06
09-04-2016,408756,424542,172977,55766,1.06205e+06,19347,16189,2155,37691,1.09974e+06
10-04-2016,351266,399560,167678,59886,978400,18450,7515,4943,30908,1.00931e+06
11-04-2016,422374,427754,172140,75657,1.09793e+06,29698,17498,5664,52860,1.15079e+06
12-04-2016,431295,443831,169774,74142,1.11905e+06,26801,21307,4147,52255,1.1713e+06
13-04-2016,458355,443307,168681,57501,1.12785e+06,29974,18498,3334,51806,1.17965e+06
14-04-2016,453377,452435,175021,55267,1.13611e+06,28386,20107,9364,57857,1.19396e+06
15-04-2016,420701,460797,181681,57296,1.12048e+06,29055,22179,7323,58557,1.17904e+06
16-04-2016,325782,410648,167108,64115,967652,16272,16658,4247,37177,1.00483e+06
17-04-2016,269830,405698,174757,112076,962362,15007,19427,3543,37977,1.00034e+06
18-04-2016,330814,469697,184379,110535,1.09544e+06,26783,27496,8777,63056,1.15849e+06
19-04-2016,313284,468667,188281,124128,1.09436e+06,25384,21650,9225,56259,1.15062e+06
20-04-2016,349124,461588,199552,90811,1.10108e+06,23394,19836,10318,53548,1.15463e+06
21-04-2016,353880,457549,194281,93903,1.09962e+06,26573,27050,8403,62026,1.16165e+06
22-04-2016,351902,459374,196781,83508,1.09157e+06,22552,23400,7855,53807,1.14538e+06
23-04-2016,348024,418907,187719,64919,1.01959e+06,14104,20102,3023,37229,1.05682e+06
24-04-2016,331829,402208,182169,55797,972010,16675,17372,3559,37606,1.00962e+06
25-04-2016,419832,447051,204344,69848,1.14108e+06,28673,22703,5970,57346,1.19843e+06
26-04-2016,398446,442175,198891,98253,1.13777e+06,31683,25023,4102,60808,1.19858e+06
27-04-2016,391944,447435,196155,92686,1.12822e+06,27893,22932,6899,57724,1.18594e+06
28-04-2016,421005,472261,186481,75636,1.1554e+06,24411,23416,4861,52688,1.20809e+06
29-04-2016,354477,472146,185868,88251,1.10074e+06,20608,22327,3616,46551,1.14729e+06
30-04-2016,354569,424705,175643,67655,1.02258e+06,11476,18619,2137,32232,1.05481e+06
01-05-2016,299706,370322,171676,36263,877972,10870,18216,2352,31438,909410
02-05-2016,383927,423785,175067,65440,1.04823e+06,13175,19918,4050,37143,1.08537e+06
03-05-2016,379284,428172,168842,67851,1.04416e+06,13629,18481,2290,34400,1.07856e+06
04-05-2016,404918,426330,170636,58197,1.06008e+06,14101,20267,6067,40435,1.10052e+06
05-05-2016,313839,391432,159237,34487,898999,13034,20936,6551,40521,939520
06-05-2016,330548,398193,162360,55991,947098,15694,21658,4463,41815,988913
07-05-2016,242038,367561,154135,66042,829779,17957,17532,2480,37969,867748
08-05-2016,231013,354071,149910,56262,791262,16503,18136,2658,37297,828559
09-05-2016,355710,381245,139047,55302,931305,20130,16972,4290,41392,972697
10-05-2016,391964,386126,145160,45714,968958,23209,18512,4054,45775,1.01473e+06
11-05-2016,378336,383426,143989,51435,957185,23334,17114,3370,43818,1.001e+06
12-05-2016,380193,396880,152587,53144,982810,23429,15534,4129,43092,1.0259e+06
13-05-2016,418009,380132,148506,45735,992387,24628,17049,5669,47346,1.03973e+06
14-05-2016,301913,369030,138131,60937,870012,17160,13274,1779,32213,902225
15-05-2016,280533,379059,141629,67584,868814,18155,10614,4904,33673,902487
16-05-2016,336068,376228,151100,82105,945505,24260,14999,8250,47509,993014
17-05-2016,393507,361950,153333,74367,983159,25045,14387,5027,44459,1.02762e+06
18-05-2016,441384,376305,160061,62580,1.04033e+06,25235,14007,4832,44074,1.0844e+06
19-05-2016,433434,370596,154454,54825,1.01332e+06,25932,15610,5315,46857,1.06018e+06
20-05-2016,419105,359419,154982,59362,992876,23728,16777,2389,42894,1.03577e+06
21-05-2016,355419,323338,134845,42833,856440,15352,8193,2799,26344,882784
22-05-2016,336859,314711,132941,48451,832962,14435,8676,1075,24186,857148
23-05-2016,411479,368630,149066,38942,968132,20488,15819,9536,45843,1.01398e+06
24-05-2016,410285,366484,149261,50056,976087,15623,20308,9589,45520,1.02161e+06
25-05-2016,407150,381498,148078,57968,994708,13985,18370,14884,47239,1.04195e+06
26-05-2016,410298,385787,154407,44645,995136,16225,19783,5685,41693,1.03683e+06
27-05-2016,407811,378600,150117,45369,981896,19354,19356,10080,48790,1.03069e+06
28-05-2016,357623,323751,129779,31575,842725,16502,18291,3680,38473,881198
29-05-2016,300473,302540,125967,42421,771412,17394,15913,4398,37705,809117
30-05-2016,364329,343516,143131,74098,925083,28966,20886,7372,57224,982307
31-05-2016,377602,354539,142205,67786,942147,28873,21392,11474,61739,1.00389e+06
01-06-2016,385834,335155,137895,56294,915183,29140,20533,13227,62900,978083
02-06-2016,381384,327862,138339,49948,897533,29382,18532,10818,58732,956265
03-06-2016,381514,338949,143195,35296,898956,27895,18716,9209,55820,954776
04-06-2016,358998,299761,124881,21140,804776,22153,15803,3084,41040,845816
05-06-2016,329398,270262,125950,20525,746141,20517,12794,4001,37312,783453
06-06-2016,379329,310349,138853,45829,874359,27359,17356,13438,58153,932512
07-06-2016,384964,344530,142697,41690,913881,24894,16274,10552,51720,965601
08-06-2016,386136,352962,149440,59602,948148,24885,16345,7066,48296,996444
09-06-2016,384585,343353,158336,47628,933907,26843,14627,6304,47774,981681
10-06-2016,376740,328266,158662,60318,923996,22256,12185,4713,39154,963150
11-06-2016,366310,257843,143973,33313,801443,23252,11437,8028,42717,844160
12-06-2016,351166,239421,144774,33332,768697,20410,9963,7217,37590,806287
13-06-2016,379084,306606,152866,66505,905066,22548,12443,4179,39170,944236
14-06-2016,359312,317548,156543,58880,892290,20946,14235,12347,47528,939818
15-06-2016,380708,314353,152889,36131,884081,23457,14974,8035,46466,930547
16-06-2016,369401,319434,163080,34439,886355,23497,16323,9606,49426,935781
17-06-2016,363464,306805,157311,45648,873232,22442,13385,7313,43140,916372
18-06-2016,299786,275580,142836,67483,785680,19272,5623,7848,32743,818423
19-06-2016,288477,268368,143148,73670,773667,16109,8371,2467,26947,800614
20-06-2016,348131,317011,154802,73210,893164,22211,14939,5275,42425,935589
21-06-2016,359511,328093,149836,51704,889156,20546,15560,12845,48951,938107
22-06-2016,365476,313632,146256,44080,869447,20094,16690,11770,48554,918001
23-06-2016,365392,307822,146076,37588,856887,20128,16701,9155,45984,902871
24-06-2016,368475,295750,138777,36725,839730,17858,9039,4821,31718,871448
25-06-2016,335020,263600,113946,25066,737633,11374,6353,4037,21764,759397
26-06-2016,304365,264947,116117,47165,732595,13172,6398,2853,22423,755018
27-06-2016,352971,312548,135095,58975,859599,18238,13414,10135,41787,901386
28-06-2016,375400,296482,148557,39686,860129,17508,14719,9377,41604,901733
29-06-2016,371333,300524,153804,47765,873430,20999,14592,9379,44970,918400
30-06-2016,377131,313524,151879,54438,896975,22622,14766,14101,51489,948464
01-07-2016,361289,306916,146758,60355,875316,27643,10518,13749,51910,927226
02-07-2016,297337,274128,142707,66544,780717,19505,7525,13144,40174,820891
03-07-2016,297679,268525,138383,60836,765432,18323,6976,7327,32626,798058
04-07-2016,361971,328793,149643,58353,898753,28937,12276,12440,53653,952406
05-07-2016,360940,338981,154308,41465,895703,31649,13714,6485,51848,947551
06-07-2016,301353,335128,149135,87565,873188,26954,12434,5912,45300,918488
07-07-2016,340622,361681,153528,64512,920339,26489,13523,7316,47328,967667
08-07-2016,347993,339100,151626,45351,884077,25342,11271,8007,44620,928697
09-07-2016,290239,274111,143770,55493,763622,23635,7353,2211,33199,796821
10-07-2016,287987,270877,139396,45442,743712,23387,9020,4422,36829,780541
11-07-2016,313415,318535,144473,66231,842654,23797,13300,10279,47376,890030
12-07-2016,330331,344184,144230,67574,886326,25455,12579,4845,42879,929205
13-07-2016,335237,334712,144577,56693,871224,25230,13258,3248,41736,912960
14-07-2016,329759,312169,144573,50633,837135,23601,12031,4289,39921,877056
15-07-2016,313388,320355,147038,69164,849951,24318,9302,6474,40094,890045
16-07-2016,292824,286321,146752,49905,775806,19584,7618,3792,30994,806800
17-07-2016,284063,272103,146066,36698,738943,22387,4874,2902,30163,769106
18-07-2016,338232,326670,147087,40097,852088,28143,9199,3300,40642,892730
19-07-2016,346348,331782,147483,39031,864648,31899,9875,5221,46995,911643
20-07-2016,333912,321186,142628,43781,841514,31660,10292,6243,48195,889709
21-07-2016,330664,345904,146436,51569,874579,28830,9323,6043,44196,918775
22-07-2016,338407,337071,146381,46007,867873,28246,8811,3828,40885,908758
23-07-2016,315570,291884,136900,38618,782984,24961,4831,1468,31260,814244
24-07-2016,302906,279351,132942,37656,752867,21891,4780,1248,27919,780786
25-07-2016,336837,349216,138959,51260,876281,30528,11713,3468,45709,921990
26-07-2016,337560,337865,135295,54741,865465,30203,12217,4643,47063,912528
27-07-2016,333406,334500,135650,53890,857442,32538,14380,6423,53341,910783
28-07-2016,332572,342698,137018,51189,863488,31630,18049,4827,54506,917994
29-07-2016,339338,313716,136090,50429,839587,32522,19098,1837,53457,893044
30-07-2016,313265,266594,127532,47552,754945,30696,9066,2122,41884,796829
31-07-2016,291124,277665,128350,40431,737576,26967,10855,2319,40141,777717
01-08-2016,323121,319308,138994,60355,841788,33895,18906,2513,55314,897102
02-08-2016,346762,337860,143360,51562,879546,32616,16819,5591,55026,934572
03-08-2016,341259,296359,141760,64339,843720,33358,18138,3977,55473,899193
04-08-2016,335509,300840,148104,73093,857553,34737,16214,6900,57851,915404
05-08-2016,351710,301379,142486,56803,852379,36018,16752,5312,58082,910461
06-08-2016,292886,267900,132365,75805,768954,24492,10892,2313,37697,806651
07-08-2016,268824,282044,122947,64858,738683,24257,8341,5189,37787,776470
08-08-2016,285824,332768,136363,92123,847087,37789,15577,5062,58428,905515
09-08-2016,335977,346947,148520,90367,921809,35915,10705,4652,51272,973081
10-08-2016,360301,341091,145615,76848,923851,33652,9958,5943,49553,973404
11-08-2016,363616,329936,144425,56698,894678,33723,10958,5758,50439,945117
12-08-2016,358904,334580,151055,55537,900084,33230,13923,4547,51700,951784
13-08-2016,283597,320308,134930,77710,816556,25913,8372,5355,39640,856196
14-08-2016,291824,311606,129728,56291,789448,24216,7922,5455,37593,827041
15-08-2016,323597,351401,149294,54911,879200,33495,12004,6536,52035,931235
16-08-2016,338239,354956,162497,46227,901916,36927,10370,7426,54723,956639
17-08-2016,338342,371247,156348,47512,913453,35261,9302,6615,51178,964631
18-08-2016,344817,359150,157524,57725,919226,34188,9392,6263,49843,969069
19-08-2016,345664,342877,157024,43268,888848,33465,13907,5491,52863,941711
20-08-2016,307827,295150,145971,36985,785941,20524,9138,2224,31886,817827
21-08-2016,274124,282373,142277,42061,740836,21875,7861,4377,34113,774949
22-08-2016,335412,328129,161403,55613,880560,31294,12210,4935,48439,928999
23-08-2016,344752,341611,167929,45095,899390,35911,8543,5367,49821,949211
24-08-2016,341293,341037,162910,49520,894765,34590,11597,7708,53895,948660
25-08-2016,342390,348300,163054,57503,911253,36905,9480,6841,53226,964479
