Date,Hour,System Price
16-06-2016,0,26.09
16-06-2016,1,25.4
16-06-2016,2,25.15
16-06-2016,3,24.32
16-06-2016,4,24.75
16-06-2016,5,25.94
16-06-2016,6,28.5
16-06-2016,7,30.48
16-06-2016,8,31.68
16-06-2016,9,31.35
16-06-2016,10,31.19
16-06-2016,11,30.92
16-06-2016,12,30.6
16-06-2016,13,30.36
16-06-2016,14,30.3
16-06-2016,15,30.08
16-06-2016,16,29.59
16-06-2016,17,29.45
16-06-2016,18,29.61
16-06-2016,19,29.5
16-06-2016,20,29.22
16-06-2016,21,28.52
16-06-2016,22,27.91
16-06-2016,23,26.77
17-06-2016,0,25.6
17-06-2016,1,24.89
17-06-2016,2,24.36
17-06-2016,3,24.11
17-06-2016,4,24.14
17-06-2016,5,25.31
17-06-2016,6,27.6
17-06-2016,7,29.91
17-06-2016,8,30.56
17-06-2016,9,30.67
17-06-2016,10,30.82
17-06-2016,11,30.7
17-06-2016,12,30.53
17-06-2016,13,30.22
17-06-2016,14,30.01
17-06-2016,15,28.72
17-06-2016,16,27.79
17-06-2016,17,27.29
17-06-2016,18,27.55
17-06-2016,19,27.92
17-06-2016,20,27.35
17-06-2016,21,26.79
17-06-2016,22,26.78
17-06-2016,23,25.6
18-06-2016,0,25.11
18-06-2016,1,24.29
18-06-2016,2,23.27
18-06-2016,3,22.46
18-06-2016,4,21.75
18-06-2016,5,21.68
18-06-2016,6,22.51
18-06-2016,7,23.36
18-06-2016,8,24.79
18-06-2016,9,25.11
18-06-2016,10,25.64
18-06-2016,11,25.58
18-06-2016,12,25.92
18-06-2016,13,25.71
18-06-2016,14,24.72
18-06-2016,15,24.49
18-06-2016,16,24.7
18-06-2016,17,25.13
18-06-2016,18,25.7
18-06-2016,19,26.34
18-06-2016,20,26.54
18-06-2016,21,26.51
18-06-2016,22,26.61
18-06-2016,23,25.16
19-06-2016,0,24.12
19-06-2016,1,22.11
19-06-2016,2,20.36
19-06-2016,3,19.09
19-06-2016,4,17.9
19-06-2016,5,18.57
19-06-2016,6,18.49
19-06-2016,7,20.62
19-06-2016,8,23.2
19-06-2016,9,24.71
19-06-2016,10,25.01
19-06-2016,11,25.22
19-06-2016,12,24.92
19-06-2016,13,24.78
19-06-2016,14,24.56
19-06-2016,15,24.48
19-06-2016,16,24.72
19-06-2016,17,25.12
19-06-2016,18,25.64
19-06-2016,19,26.3
19-06-2016,20,26.84
19-06-2016,21,27.32
19-06-2016,22,27.15
19-06-2016,23,26.76
20-06-2016,0,25.38
20-06-2016,1,23.82
20-06-2016,2,22.34
20-06-2016,3,22.46
20-06-2016,4,22.35
20-06-2016,5,25.03
20-06-2016,6,26.92
20-06-2016,7,30.02
20-06-2016,8,30.9
20-06-2016,9,30.68
20-06-2016,10,30.08
20-06-2016,11,29.9
20-06-2016,12,29.3
20-06-2016,13,28.54
20-06-2016,14,28.33
20-06-2016,15,28.43
20-06-2016,16,27.94
20-06-2016,17,28.07
20-06-2016,18,29.21
20-06-2016,19,29.85
20-06-2016,20,29.74
20-06-2016,21,28.68
20-06-2016,22,28.02
20-06-2016,23,26.04
21-06-2016,0,24.28
21-06-2016,1,23.37
21-06-2016,2,22.86
21-06-2016,3,21.74
21-06-2016,4,22.42
21-06-2016,5,24.8
21-06-2016,6,26.97
21-06-2016,7,29.55
21-06-2016,8,30.6
21-06-2016,9,30.56
21-06-2016,10,30.47
21-06-2016,11,30.67
21-06-2016,12,30.33
21-06-2016,13,30.13
21-06-2016,14,30.03
21-06-2016,15,29.75
21-06-2016,16,28.56
21-06-2016,17,28.6
21-06-2016,18,29.04
21-06-2016,19,29.07
21-06-2016,20,29.07
21-06-2016,21,28.62
21-06-2016,22,28.25
21-06-2016,23,26.9
22-06-2016,0,25.69
22-06-2016,1,24.77
22-06-2016,2,24.09
22-06-2016,3,23.26
22-06-2016,4,23.46
22-06-2016,5,25.28
22-06-2016,6,27.73
22-06-2016,7,29.92
22-06-2016,8,31.02
22-06-2016,9,30.86
22-06-2016,10,31.0
22-06-2016,11,30.65
22-06-2016,12,30.07
22-06-2016,13,29.94
22-06-2016,14,29.55
22-06-2016,15,29.47
22-06-2016,16,28.65
22-06-2016,17,29.11
22-06-2016,18,29.34
22-06-2016,19,29.44
22-06-2016,20,29.05
22-06-2016,21,28.75
22-06-2016,22,28.24
22-06-2016,23,26.7
23-06-2016,0,25.28
23-06-2016,1,24.96
23-06-2016,2,24.03
23-06-2016,3,23.53
23-06-2016,4,23.49
23-06-2016,5,25.07
23-06-2016,6,28.49
23-06-2016,7,29.97
23-06-2016,8,30.42
23-06-2016,9,30.51
23-06-2016,10,30.52
23-06-2016,11,30.08
23-06-2016,12,29.94
23-06-2016,13,29.35
23-06-2016,14,28.85
23-06-2016,15,29.12
23-06-2016,16,27.9
23-06-2016,17,28.55
23-06-2016,18,29.67
23-06-2016,19,29.83
23-06-2016,20,29.39
23-06-2016,21,28.65
23-06-2016,22,27.54
23-06-2016,23,25.34
24-06-2016,0,24.87
24-06-2016,1,24.54
24-06-2016,2,24.0
24-06-2016,3,23.27
24-06-2016,4,23.67
24-06-2016,5,24.67
24-06-2016,6,27.06
24-06-2016,7,28.96
24-06-2016,8,29.71
24-06-2016,9,29.4
24-06-2016,10,28.88
24-06-2016,11,27.94
24-06-2016,12,27.84
24-06-2016,13,27.19
24-06-2016,14,26.53
24-06-2016,15,26.37
24-06-2016,16,26.65
24-06-2016,17,28.33
24-06-2016,18,28.72
24-06-2016,19,28.55
24-06-2016,20,28.03
24-06-2016,21,27.87
24-06-2016,22,27.85
24-06-2016,23,27.21
25-06-2016,0,25.32
25-06-2016,1,24.99
25-06-2016,2,24.67
25-06-2016,3,24.02
25-06-2016,4,23.41
25-06-2016,5,23.13
25-06-2016,6,24.27
25-06-2016,7,24.85
25-06-2016,8,25.79
25-06-2016,9,27.96
25-06-2016,10,28.35
25-06-2016,11,28.13
25-06-2016,12,25.99
25-06-2016,13,25.4
25-06-2016,14,25.25
25-06-2016,15,25.18
25-06-2016,16,25.1
25-06-2016,17,25.24
25-06-2016,18,25.63
25-06-2016,19,26.25
25-06-2016,20,25.64
25-06-2016,21,25.36
25-06-2016,22,25.86
25-06-2016,23,25.22
26-06-2016,0,23.9
26-06-2016,1,21.84
26-06-2016,2,21.17
26-06-2016,3,20.72
26-06-2016,4,20.08
26-06-2016,5,19.97
26-06-2016,6,20.97
26-06-2016,7,22.99
26-06-2016,8,23.24
26-06-2016,9,23.85
26-06-2016,10,24.65
26-06-2016,11,24.83
26-06-2016,12,24.82
26-06-2016,13,24.7
26-06-2016,14,24.63
26-06-2016,15,24.47
26-06-2016,16,24.58
26-06-2016,17,25.01
26-06-2016,18,25.32
26-06-2016,19,25.36
26-06-2016,20,25.84
26-06-2016,21,25.74
26-06-2016,22,26.26
26-06-2016,23,25.23
27-06-2016,0,23.65
27-06-2016,1,22.09
27-06-2016,2,20.26
27-06-2016,3,20.49
27-06-2016,4,21.04
27-06-2016,5,24.09
27-06-2016,6,27.87
27-06-2016,7,30.48
27-06-2016,8,31.61
27-06-2016,9,31.75
27-06-2016,10,31.98
27-06-2016,11,32.1
27-06-2016,12,31.9
27-06-2016,13,31.91
27-06-2016,14,31.79
27-06-2016,15,31.91
27-06-2016,16,30.58
27-06-2016,17,30.09
27-06-2016,18,30.58
27-06-2016,19,30.47
27-06-2016,20,29.38
27-06-2016,21,29.32
27-06-2016,22,28.56
27-06-2016,23,27.95
28-06-2016,0,24.91
28-06-2016,1,24.4
28-06-2016,2,24.02
28-06-2016,3,23.45
28-06-2016,4,23.51
28-06-2016,5,25.22
28-06-2016,6,29.85
28-06-2016,7,30.92
28-06-2016,8,33.01
28-06-2016,9,33.35
28-06-2016,10,34.95
28-06-2016,11,34.98
28-06-2016,12,34.59
28-06-2016,13,34.03
28-06-2016,14,32.69
28-06-2016,15,31.31
28-06-2016,16,30.32
28-06-2016,17,30.03
28-06-2016,18,30.48
28-06-2016,19,30.56
28-06-2016,20,29.93
28-06-2016,21,29.78
28-06-2016,22,28.94
28-06-2016,23,26.96
29-06-2016,0,25.64
29-06-2016,1,24.76
29-06-2016,2,24.29
29-06-2016,3,23.72
29-06-2016,4,23.46
29-06-2016,5,24.9
29-06-2016,6,29.39
29-06-2016,7,30.68
29-06-2016,8,31.93
29-06-2016,9,32.25
29-06-2016,10,32.37
29-06-2016,11,31.66
29-06-2016,12,31.07
29-06-2016,13,30.87
29-06-2016,14,30.64
29-06-2016,15,30.37
29-06-2016,16,30.08
29-06-2016,17,30.02
29-06-2016,18,30.33
29-06-2016,19,30.14
29-06-2016,20,29.72
29-06-2016,21,28.86
29-06-2016,22,28.44
29-06-2016,23,26.46
30-06-2016,0,24.91
30-06-2016,1,23.94
30-06-2016,2,23.34
30-06-2016,3,22.69
30-06-2016,4,22.48
30-06-2016,5,24.17
30-06-2016,6,27.53
30-06-2016,7,28.63
30-06-2016,8,29.76
30-06-2016,9,29.51
30-06-2016,10,29.68
30-06-2016,11,29.45
30-06-2016,12,29.39
30-06-2016,13,29.26
30-06-2016,14,28.84
30-06-2016,15,28.45
30-06-2016,16,27.76
30-06-2016,17,27.79
30-06-2016,18,28.4
30-06-2016,19,28.8
30-06-2016,20,28.02
30-06-2016,21,26.97
30-06-2016,22,26.84
30-06-2016,23,25.09
01-07-2016,0,24.7
01-07-2016,1,23.63
01-07-2016,2,23.22
01-07-2016,3,22.42
01-07-2016,4,21.46
01-07-2016,5,23.67
01-07-2016,6,26.84
01-07-2016,7,28.0
01-07-2016,8,28.37
01-07-2016,9,27.95
01-07-2016,10,27.67
01-07-2016,11,26.95
01-07-2016,12,26.27
01-07-2016,13,25.51
01-07-2016,14,25.16
01-07-2016,15,25.02
01-07-2016,16,24.52
01-07-2016,17,25.05
01-07-2016,18,26.01
01-07-2016,19,26.12
01-07-2016,20,25.38
01-07-2016,21,25.03
01-07-2016,22,24.63
01-07-2016,23,24.19
02-07-2016,0,23.6
02-07-2016,1,20.56
02-07-2016,2,19.08
02-07-2016,3,17.59
02-07-2016,4,16.84
02-07-2016,5,16.64
02-07-2016,6,18.8
02-07-2016,7,20.4
02-07-2016,8,22.57
02-07-2016,9,23.97
02-07-2016,10,23.71
02-07-2016,11,22.97
02-07-2016,12,22.6
02-07-2016,13,21.52
02-07-2016,14,20.51
02-07-2016,15,20.1
02-07-2016,16,20.89
02-07-2016,17,22.48
02-07-2016,18,23.41
02-07-2016,19,24.18
02-07-2016,20,24.16
02-07-2016,21,23.83
02-07-2016,22,24.04
02-07-2016,23,22.48
03-07-2016,0,21.63
03-07-2016,1,20.26
03-07-2016,2,18.52
03-07-2016,3,16.39
03-07-2016,4,12.21
03-07-2016,5,12.12
03-07-2016,6,14.96
03-07-2016,7,18.12
03-07-2016,8,18.03
03-07-2016,9,21.52
03-07-2016,10,22.48
03-07-2016,11,22.98
03-07-2016,12,22.83
03-07-2016,13,22.9
03-07-2016,14,22.91
03-07-2016,15,22.98
03-07-2016,16,22.48
03-07-2016,17,23.34
03-07-2016,18,23.99
03-07-2016,19,24.4
03-07-2016,20,25.08
03-07-2016,21,25.84
03-07-2016,22,26.64
03-07-2016,23,25.26
04-07-2016,0,24.02
04-07-2016,1,23.36
04-07-2016,2,22.63
04-07-2016,3,22.08
04-07-2016,4,22.09
04-07-2016,5,23.72
04-07-2016,6,26.64
04-07-2016,7,27.38
04-07-2016,8,27.5
04-07-2016,9,27.17
04-07-2016,10,27.34
04-07-2016,11,27.31
04-07-2016,12,26.91
04-07-2016,13,26.8
04-07-2016,14,26.75
04-07-2016,15,26.58
04-07-2016,16,26.73
04-07-2016,17,26.8
04-07-2016,18,26.96
04-07-2016,19,26.89
04-07-2016,20,26.97
04-07-2016,21,26.81
04-07-2016,22,26.67
04-07-2016,23,26.5
05-07-2016,0,24.11
05-07-2016,1,23.36
05-07-2016,2,22.9
05-07-2016,3,22.47
05-07-2016,4,22.31
05-07-2016,5,22.83
05-07-2016,6,25.42
05-07-2016,7,27.28
05-07-2016,8,27.93
05-07-2016,9,27.84
05-07-2016,10,27.18
05-07-2016,11,26.97
05-07-2016,12,26.57
05-07-2016,13,26.04
05-07-2016,14,25.91
05-07-2016,15,25.5
05-07-2016,16,25.21
05-07-2016,17,25.37
05-07-2016,18,25.11
05-07-2016,19,24.34
05-07-2016,20,23.82
05-07-2016,21,23.8
05-07-2016,22,23.57
05-07-2016,23,21.98
06-07-2016,0,22.41
06-07-2016,1,19.64
06-07-2016,2,17.45
06-07-2016,3,15.11
06-07-2016,4,14.67
06-07-2016,5,18.96
06-07-2016,6,21.13
06-07-2016,7,23.14
06-07-2016,8,24.38
06-07-2016,9,24.14
06-07-2016,10,24.4
06-07-2016,11,24.31
06-07-2016,12,24.12
06-07-2016,13,24.18
06-07-2016,14,24.1
06-07-2016,15,23.08
06-07-2016,16,22.87
06-07-2016,17,22.94
06-07-2016,18,23.28
06-07-2016,19,23.76
06-07-2016,20,23.89
06-07-2016,21,23.92
06-07-2016,22,23.56
06-07-2016,23,22.87
07-07-2016,0,23.73
07-07-2016,1,22.71
07-07-2016,2,22.1
07-07-2016,3,21.38
07-07-2016,4,21.83
07-07-2016,5,22.75
07-07-2016,6,24.7
07-07-2016,7,26.14
07-07-2016,8,27.06
07-07-2016,9,26.85
07-07-2016,10,26.32
07-07-2016,11,25.89
07-07-2016,12,25.64
07-07-2016,13,25.8
07-07-2016,14,25.79
07-07-2016,15,25.55
07-07-2016,16,25.35
07-07-2016,17,25.88
07-07-2016,18,26.67
07-07-2016,19,26.75
07-07-2016,20,26.27
07-07-2016,21,26.02
07-07-2016,22,25.51
07-07-2016,23,25.09
08-07-2016,0,24.05
08-07-2016,1,23.68
08-07-2016,2,23.45
08-07-2016,3,22.9
08-07-2016,4,22.74
08-07-2016,5,23.4
08-07-2016,6,25.33
08-07-2016,7,28.01
08-07-2016,8,28.77
08-07-2016,9,28.89
08-07-2016,10,28.53
08-07-2016,11,28.44
08-07-2016,12,27.36
08-07-2016,13,26.87
08-07-2016,14,26.63
08-07-2016,15,25.97
08-07-2016,16,25.84
08-07-2016,17,26.03
08-07-2016,18,25.85
08-07-2016,19,25.71
08-07-2016,20,24.89
08-07-2016,21,24.22
08-07-2016,22,24.61
08-07-2016,23,23.56
09-07-2016,0,23.77
09-07-2016,1,22.97
09-07-2016,2,22.5
09-07-2016,3,22.01
09-07-2016,4,20.73
09-07-2016,5,21.38
09-07-2016,6,22.0
09-07-2016,7,23.08
09-07-2016,8,23.54
09-07-2016,9,24.08
09-07-2016,10,24.4
09-07-2016,11,24.24
09-07-2016,12,23.9
09-07-2016,13,23.62
09-07-2016,14,23.36
09-07-2016,15,23.19
09-07-2016,16,23.22
09-07-2016,17,23.54
09-07-2016,18,24.51
09-07-2016,19,25.4
09-07-2016,20,25.25
09-07-2016,21,25.25
09-07-2016,22,25.24
09-07-2016,23,24.55
10-07-2016,0,23.64
10-07-2016,1,22.79
10-07-2016,2,22.07
10-07-2016,3,21.32
10-07-2016,4,20.78
10-07-2016,5,20.58
10-07-2016,6,21.44
10-07-2016,7,22.15
10-07-2016,8,22.88
10-07-2016,9,23.95
10-07-2016,10,24.25
10-07-2016,11,24.35
10-07-2016,12,24.3
10-07-2016,13,24.24
10-07-2016,14,24.18
10-07-2016,15,23.98
10-07-2016,16,24.0
10-07-2016,17,24.3
10-07-2016,18,24.66
10-07-2016,19,25.37
10-07-2016,20,25.55
10-07-2016,21,25.51
10-07-2016,22,25.67
10-07-2016,23,25.21
11-07-2016,0,23.97
11-07-2016,1,22.68
11-07-2016,2,22.05
11-07-2016,3,21.28
11-07-2016,4,20.98
11-07-2016,5,22.96
11-07-2016,6,25.14
11-07-2016,7,26.59
11-07-2016,8,27.98
11-07-2016,9,26.98
11-07-2016,10,27.06
11-07-2016,11,26.74
11-07-2016,12,25.88
11-07-2016,13,25.43
11-07-2016,14,25.24
11-07-2016,15,25.1
11-07-2016,16,25.12
11-07-2016,17,25.24
11-07-2016,18,25.38
11-07-2016,19,25.55
11-07-2016,20,25.25
11-07-2016,21,25.05
11-07-2016,22,24.72
11-07-2016,23,24.05
12-07-2016,0,23.02
12-07-2016,1,22.57
12-07-2016,2,22.28
12-07-2016,3,22.09
12-07-2016,4,22.08
12-07-2016,5,22.81
12-07-2016,6,24.59
12-07-2016,7,26.26
12-07-2016,8,27.11
12-07-2016,9,26.92
12-07-2016,10,26.88
12-07-2016,11,26.98
12-07-2016,12,26.91
12-07-2016,13,26.67
12-07-2016,14,26.4
12-07-2016,15,26.18
12-07-2016,16,26.0
12-07-2016,17,26.38
12-07-2016,18,26.82
12-07-2016,19,26.9
12-07-2016,20,26.91
12-07-2016,21,26.92
12-07-2016,22,26.62
12-07-2016,23,25.86
13-07-2016,0,24.26
13-07-2016,1,24.02
13-07-2016,2,23.36
13-07-2016,3,23.08
13-07-2016,4,23.09
13-07-2016,5,23.91
13-07-2016,6,26.13
13-07-2016,7,27.69
13-07-2016,8,28.58
13-07-2016,9,28.58
13-07-2016,10,28.5
13-07-2016,11,28.48
13-07-2016,12,28.1
13-07-2016,13,27.7
13-07-2016,14,27.39
13-07-2016,15,26.96
13-07-2016,16,26.64
13-07-2016,17,26.67
13-07-2016,18,26.54
13-07-2016,19,26.46
13-07-2016,20,26.14
13-07-2016,21,25.74
13-07-2016,22,25.24
13-07-2016,23,24.69
14-07-2016,0,24.38
14-07-2016,1,23.65
14-07-2016,2,22.57
14-07-2016,3,22.16
14-07-2016,4,21.61
14-07-2016,5,22.6
14-07-2016,6,25.14
14-07-2016,7,25.65
14-07-2016,8,26.81
14-07-2016,9,27.16
14-07-2016,10,27.55
14-07-2016,11,27.63
14-07-2016,12,27.56
14-07-2016,13,27.39
14-07-2016,14,26.87
14-07-2016,15,26.62
14-07-2016,16,26.3
14-07-2016,17,26.33
14-07-2016,18,26.11
14-07-2016,19,26.0
14-07-2016,20,25.72
14-07-2016,21,25.49
14-07-2016,22,25.36
14-07-2016,23,24.8
15-07-2016,0,23.8
15-07-2016,1,22.38
15-07-2016,2,21.57
15-07-2016,3,21.01
15-07-2016,4,20.95
15-07-2016,5,22.52
15-07-2016,6,24.69
15-07-2016,7,25.49
15-07-2016,8,26.09
15-07-2016,9,26.78
15-07-2016,10,27.08
15-07-2016,11,26.96
15-07-2016,12,26.34
15-07-2016,13,25.82
15-07-2016,14,25.34
15-07-2016,15,25.06
15-07-2016,16,25.18
15-07-2016,17,25.33
15-07-2016,18,25.42
15-07-2016,19,25.73
15-07-2016,20,25.43
15-07-2016,21,25.26
15-07-2016,22,25.42
15-07-2016,23,25.36
16-07-2016,0,24.98
16-07-2016,1,23.27
16-07-2016,2,22.93
16-07-2016,3,22.12
16-07-2016,4,22.04
16-07-2016,5,22.07
16-07-2016,6,22.82
16-07-2016,7,24.09
16-07-2016,8,25.06
16-07-2016,9,25.18
16-07-2016,10,25.19
16-07-2016,11,25.27
16-07-2016,12,25.12
16-07-2016,13,24.82
16-07-2016,14,24.54
16-07-2016,15,24.47
16-07-2016,16,24.63
16-07-2016,17,25.15
16-07-2016,18,25.83
16-07-2016,19,25.93
16-07-2016,20,25.72
16-07-2016,21,25.7
16-07-2016,22,26.08
16-07-2016,23,25.11
17-07-2016,0,24.05
17-07-2016,1,22.03
17-07-2016,2,21.43
17-07-2016,3,20.17
17-07-2016,4,19.57
17-07-2016,5,19.4
17-07-2016,6,19.65
17-07-2016,7,21.46
17-07-2016,8,22.8
17-07-2016,9,24.09
17-07-2016,10,25.03
17-07-2016,11,25.14
17-07-2016,12,25.13
17-07-2016,13,24.72
17-07-2016,14,24.83
17-07-2016,15,24.36
17-07-2016,16,24.43
17-07-2016,17,25.01
17-07-2016,18,25.36
17-07-2016,19,25.65
17-07-2016,20,25.66
17-07-2016,21,26.05
17-07-2016,22,26.27
17-07-2016,23,25.57
18-07-2016,0,24.82
18-07-2016,1,23.63
18-07-2016,2,23.02
18-07-2016,3,22.72
18-07-2016,4,22.94
18-07-2016,5,23.79
18-07-2016,6,26.21
18-07-2016,7,27.69
18-07-2016,8,28.87
18-07-2016,9,28.67
18-07-2016,10,27.93
18-07-2016,11,27.78
18-07-2016,12,27.43
18-07-2016,13,27.34
18-07-2016,14,27.19
18-07-2016,15,26.97
18-07-2016,16,26.46
18-07-2016,17,27.02
18-07-2016,18,28.02
18-07-2016,19,27.99
18-07-2016,20,28.19
18-07-2016,21,28.04
18-07-2016,22,27.35
18-07-2016,23,25.9
19-07-2016,0,25.08
19-07-2016,1,24.94
19-07-2016,2,24.67
19-07-2016,3,24.25
19-07-2016,4,24.0
19-07-2016,5,24.29
19-07-2016,6,27.64
19-07-2016,7,29.47
19-07-2016,8,30.1
19-07-2016,9,30.07
19-07-2016,10,29.73
19-07-2016,11,29.57
19-07-2016,12,28.54
19-07-2016,13,28.28
19-07-2016,14,28.09
19-07-2016,15,28.24
19-07-2016,16,28.46
19-07-2016,17,29.56
19-07-2016,18,30.02
19-07-2016,19,29.92
19-07-2016,20,29.65
19-07-2016,21,29.66
19-07-2016,22,28.3
19-07-2016,23,25.68
20-07-2016,0,24.98
20-07-2016,1,24.65
20-07-2016,2,24.17
20-07-2016,3,23.95
20-07-2016,4,23.92
20-07-2016,5,24.47
20-07-2016,6,26.33
20-07-2016,7,28.35
20-07-2016,8,29.7
20-07-2016,9,29.46
20-07-2016,10,29.01
20-07-2016,11,28.65
20-07-2016,12,27.85
20-07-2016,13,27.94
20-07-2016,14,27.73
20-07-2016,15,27.34
20-07-2016,16,27.03
20-07-2016,17,27.85
20-07-2016,18,28.69
20-07-2016,19,28.85
20-07-2016,20,28.44
20-07-2016,21,27.07
20-07-2016,22,25.94
20-07-2016,23,25.61
21-07-2016,0,24.58
21-07-2016,1,24.34
21-07-2016,2,24.08
21-07-2016,3,24.09
21-07-2016,4,24.2
21-07-2016,5,24.53
21-07-2016,6,27.1
21-07-2016,7,27.88
21-07-2016,8,28.74
21-07-2016,9,29.3
21-07-2016,10,29.49
21-07-2016,11,29.6
21-07-2016,12,29.45
21-07-2016,13,29.26
21-07-2016,14,28.92
21-07-2016,15,28.76
21-07-2016,16,28.69
21-07-2016,17,29.21
21-07-2016,18,28.94
21-07-2016,19,28.59
21-07-2016,20,28.54
21-07-2016,21,28.88
21-07-2016,22,28.01
21-07-2016,23,27.17
22-07-2016,0,25.52
22-07-2016,1,25.15
22-07-2016,2,25.12
22-07-2016,3,25.02
22-07-2016,4,25.0
22-07-2016,5,25.2
22-07-2016,6,27.51
22-07-2016,7,28.15
22-07-2016,8,29.01
22-07-2016,9,29.18
22-07-2016,10,29.18
22-07-2016,11,28.83
22-07-2016,12,28.01
22-07-2016,13,27.4
22-07-2016,14,27.23
22-07-2016,15,27.4
22-07-2016,16,27.44
22-07-2016,17,27.8
22-07-2016,18,28.0
22-07-2016,19,27.82
22-07-2016,20,27.54
22-07-2016,21,27.14
22-07-2016,22,27.04
22-07-2016,23,25.96
23-07-2016,0,26.3
23-07-2016,1,25.98
23-07-2016,2,25.61
23-07-2016,3,25.18
23-07-2016,4,24.87
23-07-2016,5,24.61
23-07-2016,6,25.04
23-07-2016,7,25.71
23-07-2016,8,26.21
23-07-2016,9,27.06
23-07-2016,10,27.04
23-07-2016,11,26.83
23-07-2016,12,26.06
23-07-2016,13,25.73
23-07-2016,14,25.38
23-07-2016,15,25.49
23-07-2016,16,25.79
23-07-2016,17,26.33
23-07-2016,18,26.94
23-07-2016,19,27.59
23-07-2016,20,27.31
23-07-2016,21,26.99
23-07-2016,22,26.95
23-07-2016,23,26.03
24-07-2016,0,26.2
24-07-2016,1,25.8
24-07-2016,2,25.03
24-07-2016,3,24.6
24-07-2016,4,23.96
24-07-2016,5,23.65
24-07-2016,6,23.9
24-07-2016,7,24.97
24-07-2016,8,25.69
24-07-2016,9,25.63
24-07-2016,10,25.67
24-07-2016,11,25.74
24-07-2016,12,25.63
24-07-2016,13,25.22
24-07-2016,14,24.91
24-07-2016,15,24.75
24-07-2016,16,25.0
24-07-2016,17,25.67
24-07-2016,18,26.17
24-07-2016,19,26.98
24-07-2016,20,27.25
24-07-2016,21,27.52
24-07-2016,22,27.73
24-07-2016,23,26.82
25-07-2016,0,25.78
25-07-2016,1,25.28
25-07-2016,2,24.94
25-07-2016,3,24.92
25-07-2016,4,24.95
25-07-2016,5,25.14
25-07-2016,6,27.94
25-07-2016,7,28.81
25-07-2016,8,29.27
25-07-2016,9,29.84
25-07-2016,10,29.96
25-07-2016,11,29.97
25-07-2016,12,29.37
25-07-2016,13,29.11
25-07-2016,14,28.46
25-07-2016,15,28.64
25-07-2016,16,28.27
25-07-2016,17,28.72
25-07-2016,18,28.81
25-07-2016,19,28.61
25-07-2016,20,28.24
25-07-2016,21,28.06
25-07-2016,22,27.96
25-07-2016,23,26.3
26-07-2016,0,25.13
26-07-2016,1,25.04
26-07-2016,2,24.65
26-07-2016,3,24.11
26-07-2016,4,24.1
26-07-2016,5,24.68
26-07-2016,6,26.09
26-07-2016,7,28.22
26-07-2016,8,28.65
26-07-2016,9,29.09
26-07-2016,10,29.18
26-07-2016,11,29.05
26-07-2016,12,28.44
26-07-2016,13,28.19
26-07-2016,14,28.02
26-07-2016,15,28.01
26-07-2016,16,27.69
26-07-2016,17,28.21
26-07-2016,18,28.61
26-07-2016,19,28.5
26-07-2016,20,28.22
26-07-2016,21,28.16
26-07-2016,22,27.51
26-07-2016,23,25.78
27-07-2016,0,25.2
27-07-2016,1,25.08
27-07-2016,2,24.9
27-07-2016,3,24.61
27-07-2016,4,24.64
27-07-2016,5,24.93
27-07-2016,6,26.55
27-07-2016,7,27.82
27-07-2016,8,28.3
27-07-2016,9,28.73
27-07-2016,10,29.03
27-07-2016,11,28.58
27-07-2016,12,28.47
27-07-2016,13,28.27
27-07-2016,14,27.83
27-07-2016,15,27.77
27-07-2016,16,27.58
27-07-2016,17,27.88
27-07-2016,18,28.06
27-07-2016,19,27.95
27-07-2016,20,27.5
27-07-2016,21,27.49
27-07-2016,22,26.44
27-07-2016,23,25.82
28-07-2016,0,24.31
28-07-2016,1,24.09
28-07-2016,2,23.96
28-07-2016,3,23.58
28-07-2016,4,23.43
28-07-2016,5,24.23
28-07-2016,6,25.39
28-07-2016,7,26.58
28-07-2016,8,27.49
28-07-2016,9,27.82
28-07-2016,10,27.97
28-07-2016,11,27.89
28-07-2016,12,27.91
28-07-2016,13,27.33
28-07-2016,14,27.15
28-07-2016,15,26.92
28-07-2016,16,26.71
28-07-2016,17,27.54
28-07-2016,18,27.55
28-07-2016,19,27.5
28-07-2016,20,27.12
28-07-2016,21,27.14
28-07-2016,22,26.87
28-07-2016,23,25.37
29-07-2016,0,24.93
29-07-2016,1,24.68
29-07-2016,2,24.25
29-07-2016,3,23.0
29-07-2016,4,23.08
29-07-2016,5,24.25
29-07-2016,6,25.43
29-07-2016,7,27.3
29-07-2016,8,28.02
29-07-2016,9,28.3
29-07-2016,10,28.49
29-07-2016,11,28.37
29-07-2016,12,27.61
29-07-2016,13,26.77
29-07-2016,14,26.29
29-07-2016,15,26.16
29-07-2016,16,25.85
29-07-2016,17,26.3
29-07-2016,18,26.89
29-07-2016,19,27.27
29-07-2016,20,26.53
29-07-2016,21,26.09
29-07-2016,22,25.52
29-07-2016,23,25.09
30-07-2016,0,25.18
30-07-2016,1,24.54
30-07-2016,2,24.17
30-07-2016,3,23.53
30-07-2016,4,23.01
30-07-2016,5,23.2
30-07-2016,6,23.64
30-07-2016,7,24.14
30-07-2016,8,24.52
30-07-2016,9,25.06
30-07-2016,10,25.08
30-07-2016,11,25.03
30-07-2016,12,24.95
30-07-2016,13,24.62
30-07-2016,14,24.3
30-07-2016,15,24.31
30-07-2016,16,24.48
30-07-2016,17,24.73
30-07-2016,18,25.19
30-07-2016,19,25.49
