Date,Hour,NO Consume,SE Consume,FI Consume,DK Consume,Nordic Consume,EE Consume,LV Consume,LT Consume,Baltic Consume,Total Consume
06-05-2015,4,11691,12069,7255,2842,33857,648,565,790,2003,35860
06-05-2015,5,11883,12284,7991,2965,35123,759,667,964,2390,37513
06-05-2015,6,13035,14335,8577,3513,39460,891,795,1155,2841,42301
06-05-2015,7,14491,15922,8883,4132,43428,995,918,1287,3200,46628
06-05-2015,8,14524,16444,9030,4381,44379,1033,983,1342,3358,47737
06-05-2015,9,14558,16360,8993,4466,44377,1032,992,1354,3378,47755
06-05-2015,10,14526,16403,9032,4512,44473,1031,988,1348,3367,47840
06-05-2015,11,14169,15978,9077,4501,43725,1015,957,1323,3295,47020
06-05-2015,12,13932,15833,8936,4418,43119,1053,984,1338,3375,46494
06-05-2015,13,13937,15560,8809,4435,42741,1041,968,1322,3331,46072
06-05-2015,14,14024,15265,8761,4349,42399,1028,955,1313,3296,45695
06-05-2015,15,13809,15297,8649,4186,41941,995,942,1274,3211,45152
06-05-2015,16,13787,15100,8656,4104,41647,969,898,1221,3088,44735
06-05-2015,17,13738,14983,8683,4328,41732,958,877,1210,3045,44777
06-05-2015,18,13772,14750,8777,4243,41542,940,849,1195,2984,44526
06-05-2015,19,13748,14821,8824,4079,41472,920,841,1181,2942,44414
06-05-2015,20,13693,14413,8501,3846,40453,913,842,1182,2937,43390
06-05-2015,21,13854,14273,8575,3756,40458,873,804,1084,2761,43219
06-05-2015,22,13443,13638,8382,3507,38970,785,706,940,2431,41401
06-05-2015,23,12565,12717,7874,3214,36370,722,637,844,2203,38573
07-05-2015,0,12114,12185,7389,2944,34632,690,596,800,2086,36718
07-05-2015,1,11765,11634,7228,2880,33507,673,578,775,2026,35533
07-05-2015,2,11607,11697,7215,2871,33390,667,574,768,2009,35399
07-05-2015,3,11655,11761,7242,2899,33557,665,576,775,2016,35573
07-05-2015,4,11904,11769,7320,2944,33937,661,571,801,2033,35970
07-05-2015,5,12245,12147,8138,3100,35630,766,671,966,2403,38033
07-05-2015,6,13493,13708,8865,3617,39683,902,801,1143,2846,42529
07-05-2015,7,14729,15398,9028,4235,43390,1017,916,1257,3190,46580
07-05-2015,8,15036,15689,9060,4533,44318,1050,967,1263,3280,47598
07-05-2015,9,15223,15665,9076,4551,44515,1051,968,1248,3267,47782
07-05-2015,10,15098,15699,9097,4640,44534,1041,959,1238,3238,47772
07-05-2015,11,14739,15467,9049,4622,43877,1024,917,1219,3160,47037
07-05-2015,12,14805,15580,9068,4479,43932,1058,938,1221,3217,47149
07-05-2015,13,14520,15670,9002,4499,43691,1048,931,1210,3189,46880
07-05-2015,14,14419,15369,8965,4380,43133,1040,911,1185,3136,46269
07-05-2015,15,14442,15475,8897,4202,43016,1007,890,1153,3050,46066
07-05-2015,16,14377,15182,8864,4138,42561,972,861,1124,2957,45518
07-05-2015,17,14325,15177,8831,4349,42682,941,844,1121,2906,45588
