Date,System Price,Total Vol,NO Buy Vol,NO Sell Vol,SE Buy Vol,SE Sell Vol,DK Buy Vol,DK Sell Vol,FI Buy Vol,FI Sell Vol,Nordic Buy Vol,Nordic Sell Vol,Baltic Buy Vol,Baltic Sell Vol,NO Prod,SE Prod,FI Prod,DK Prod,Nordic Prod,EE Prod,LV Prod,LT Prod,Baltic Prod,Total Prod,NO Hydro,SE Hydro,FI Hydro,Total Hydro,NO Consume,SE Consume,FI Consume,DK Consume,Nordic Consume,EE Consume,LV Consume,LT Consume,Baltic Consume,Total Consume,Sine Week,Sine Month,Sine Season,NO Hydro Dev,SE Hydro Dev,FI Hydro Dev,Total Hydro Dev
2018-09-26,29.7,913006,348047,322575,310301,366750,76618.5,100944,156632,121644,891598,911913,81871.1,61556,331287,415588,174900,110036,1.03181e+06,18753,7370,17069,43192,1.075e+06,66797,22958.1,3283.29,93038.4,338113,356075,225347,95679,1.01522e+06,22658,20465,33579,76702,1.09192e+06,0.707,0.707,0.707,-2838.45,-2729.12,-358.665,-5926.28
2018-09-27,35.21,951271,355589,363367,327390,362127,94554.1,100313,153631,124294,931165,950101,79150.1,60213.9,389629,404219,181823,102226,1.0779e+06,19343,9603,17433,46379,1.12428e+06,66812,23001.7,3277.43,93091.1,354430,360627,229102,96122,1.04028e+06,21938,19997,33047,74982,1.11527e+06,0.707,0.707,0.707,-2849.34,-2707.86,-361.378,-5918.53
2018-09-28,40.86,968875,358852,398356,334866,359647,86913.5,76165.6,163929,123708,944560,957877,82229.7,68913.5,417996,396932,174857,100731,1.09048e+06,20942,15561,16200,52703,1.14319e+06,66827,23045.3,3271.57,93143.9,360623,356885,233927,89939,1.00082e+06,22426,19947,32934,75307,1.07613e+06,0.707,0.707,0.707,-2860.21,-2686.59,-364.097,-5910.87
2018-09-29,39.07,909418,334500,370674,308449,351546,95971,54850.4,151742,129802,890662,906873,72527.5,56316.7,379173,383193,171167,76190,1.00973e+06,21282,11606,10416,43304,1.05304e+06,66842,23088.9,3265.71,93196.6,340089,332941,222617,78083,973735,20005,17619,29484,67108,1.04084e+06,0.707,0.707,0.707,-2843.93,-2641.45,-365.645,-5850.95
2018-09-30,34.41,859971,331512,325494,293211,350212,82649.3,64122.3,137793,119412,845165,859240,69228.3,55153.3,328100,385787,167129,76877,957899,22984,6516,12678,42178,1.00008e+06,66857,23132.4,3259.86,93249.3,326151,317770,209747,77764,931423,19529,17355,28838,65722,997145,0.707,0.707,0.707,-2845.36,-2597.9,-366.57,-5809.9
2018-10-01,47.16,1.00482e+06,355396,425619,358535,385099,109500,54189.5,164097,128272,987528,993180,82719,77067.7,435471,398270,164804,74623,1.07318e+06,33570,18210,11121,62901,1.13608e+06,66872,23176,3254,93302,358158,362740,226019,92309,1.03922e+06,22096,20196,33023,75315,1.11454e+06,0.663,0.5,0.707,-2859.59,-2548.5,-366.857,-5775
2018-10-02,46.92,979365,359604,398945,359174,358535,81531,93046.6,167506,124458,967815,974985,86194.3,79024.1,419804,391338,159243,100807,1.0712e+06,31787,9807,11715,53309,1.1245e+06,67310.6,23231.4,3255.29,93797.3,371142,378499,228020,99054,1.07672e+06,22393,20571,33812,76776,1.1535e+06,0.663,0.5,0.707,-2520.86,-2489.22,-361.188,-5371.27
2018-10-03,45.59,970010,356738,376321,353002,370289,75688.2,90198.1,166343,123153,951770,959962,82495.2,74303.7,404573,406753,171495,92568,1.07539e+06,29251,7575,14876,51702,1.12709e+06,67749.1,23286.9,3256.57,94292.6,371653,384723,226340,96202,1.07892e+06,23092,21045,34202,78339,1.15726e+06,0.663,0.5,0.707,-2128.53,-2422.93,-356.098,-4907.55
2018-10-04,49.34,1.01223e+06,361204,421806,371018,389765,96876.2,62046.7,170114,133283,999213,1.0069e+06,82964.2,75276.1,449813,401735,177347,76032,676703,32142,17079,13712,62933,739636,68187.7,23342.3,3257.86,94787.9,377433,387971,234777,94617,680954,23146,20771,34397,78314,759268,0.663,0.5,0.707,-1711.05,-2347.85,-350.425,-4409.33
2018-10-05,47.25,977236,360172,412459,339334,368700,99144.5,60595,160783,128041,959434,969795,86891.4,76530.3,415711,407429,187603,74039,1.08478e+06,30492,17745,13678,61915,1.1467e+06,68626.3,23397.7,3259.14,95283.1,356004,355389,235662,90922,1.03798e+06,23519,20638,34611,78768,1.11675e+06,0.663,0.5,0.707,-1293.57,-2272.79,-344.765,-3911.17
2018-10-06,46.72,936451,344063,421379,324773,337075,112407,38750.8,145878,138538,927120,935743,77790.6,69168,439901,361616,177636,49363,1.02853e+06,27457,6866,11388,45711,1.07424e+06,69064.9,23453.1,3260.43,95778.4,348191,334209,217124,80169,979693,20345,17886,29905,68136,1.04783e+06,0.663,0.5,0.707,-869.093,-2191.84,-338.998,-3399.78
2018-10-07,47.58,931360,336828,422025,332567,330776,97577.1,39734.9,154272,136793,921245,929329,74183,66099.2,438035,349590,161704,57448,1.00678e+06,25293,6600,8490,40383,1.04717e+06,69503.4,23508.6,3261.71,96273.7,349184,334760,216384,78858,979191,20228,17918,29436,67582,1.04677e+06,0.663,0.5,0.707,-411.642,-2105.93,-331.86,-2849.42
2018-10-08,46.65,980917,360530,419358,346385,362312,98119.9,68324.5,159625,129073,964660,979068,83225.5,68817.6,431458,411577,184966,97429,1.12544e+06,23416,17785,11043,52244,1.17769e+06,69942,23564,3263,96769,357812,377103,238346,94533,1.0678e+06,23537,20411,33750,77698,1.14549e+06,0.617,0.5,0.707,45.667,-2021.12,-325.118,-2300.5
2018-10-09,44.79,973222,364779,422034,342867,356309,97338.8,65904.6,153734,125182,958719,969430,85491.5,74780.3,413365,395134,176049,88685,1.07325e+06,24966,20636,12830,58432,1.13168e+06,70046.4,23621.3,3263.57,96931.3,347857,366121,224062,95012,995391,23931,20251,34174,78356,1.07375e+06,0.617,0.5,0.707,224.527,-1934.76,-318.977,-2029.23
2018-10-10,46.76,987402,362124,436308,345573,363913,107213,53398.7,155718,129489,970629,983108,84491.2,72011.6,430718,385151,173948,59073,1.0489e+06,24520,22078,10597,57195,1.10609e+06,70150.9,23678.6,3264.14,97093.6,339373,355910,219920,93601,1.00881e+06,23714,20475,33816,78005,1.08682e+06,0.617,0.5,0.707,395.05,-1851.07,-313.145,-1769.17
2018-10-11,43.69,978899,359253,423776,345928,355402,91832.8,71460.1,161649,122207,958662,972845,83423.3,69240.5,419710,372522,171761,80686,1.04469e+06,22149,21107,9108,52364,1.09705e+06,70255.3,23735.9,3264.71,97255.9,338595,349708,228854,91967,971738,22741,20479,33967,77187,1.04892e+06,0.617,0.5,0.707,567.503,-1768.64,-308.267,-1509.38
2018-10-12,44.35,993588,358742,436315,339633,367438,101531,56823.6,160364,119912,960269,980488,87884.5,67665.1,422960,385488,170608,72449,1.05151e+06,25542,16794,11731,54067,1.10558e+06,70359.7,23793.1,3265.29,97418.1,338158,345230,227937,88975,1.00031e+06,22068,20043,33497,75608,1.07592e+06,0.617,0.5,0.707,739.948,-1686.21,-303.378,-1249.67
2018-10-13,34.56,884333,334397,362617,294632,335113,82062.8,63328.5,142485,123428,853577,884487,82256.6,51346.4,360738,375250,158940,80271,975208,19037,6344,7868,33249,1.00846e+06,70464.1,23850.4,3265.86,97580.4,315879,305958,213655,77689,913184,19440,17632,30009,67081,980265,0.617,0.5,0.707,892.308,-1608.12,-299.902,-1015.7
2018-10-14,20.07,855237,337430,334877,276509,342634,78712.9,62253.3,135265,115052,827917,854816,74083.9,47185.1,321168,378958,161288,72707,934138,16676,4530,8026,29232,963370,70568.6,23907.7,3266.43,97742.7,306752,297889,202486,75115,882248,18729,17269,29032,65030,947278,0.617,0.5,0.707,978.617,-1538.19,-296.285,-855.967
2018-10-15,37.27,980058,366928,418935,327252,384487,106501,56296.6,156256,117172,956938,976890,80435.7,60483.6,408771,411187,172634,60185,1.05279e+06,22962,11278,12654,46894,1.09968e+06,70673,23965,3267,97905,343837,340565,223477,89040,996920,21817,19698,32901,74416,1.07134e+06,0.568,0.5,0.707,1047.48,-1478,-294.882,-725.3
2018-10-16,44.26,1.02088e+06,367154,435671,352662,393280,106452,56384,163923,123166,990192,1.0085e+06,84581.2,66272.1,441948,401860,166702,60899,1.07142e+06,23855,19189,10232,53276,1.12469e+06,70662.4,23963.6,3267.14,97893.1,361050,348210,230030,90573,1.02987e+06,22100,20007,33554,75661,1.10553e+06,0.568,0.5,0.707,1020.5,-1466.74,-293.835,-740.15
2018-10-17,43.52,1.00691e+06,362001,429948,349925,389138,105102,53831.4,162596,119095,979624,992012,85804.6,73416,430314,402170,175233,61935,1.06966e+06,27277,18995,7751,54023,1.12368e+06,70651.9,23962.1,3267.29,97881.3,347377,345501,233933,90903,979636,22291,20361,34023,76675,1.05631e+06,0.568,0.5,0.707,995.432,-1448.95,-292.115,-745.583
2018-10-18,43.25,1.03321e+06,368201,432043,354998,403501,115030,59028.2,160690,122398,998919,1.01697e+06,90220.5,72169.1,436351,415783,179209,70628,1.10198e+06,27467,16143,8522,52132,1.15411e+06,70641.3,23960.7,3267.43,97869.4,354489,350965,231684,90212,1.02735e+06,22206,20399,34167,76772,1.10413e+06,0.568,0.5,0.707,960.668,-1432.88,-291.428,-763.7
2018-10-19,43.33,1.0398e+06,373183,436850,365825,410937,102079,47810.4,165700,130367,1.00679e+06,1.02596e+06,87125.3,67949.1,452015,426277,187067,56119,1.1215e+06,27090,15855,7840,50785,1.17228e+06,70630.7,23959.3,3267.57,97857.6,369542,372416,238271,89041,1.06928e+06,22567,20292,34114,76973,1.14625e+06,0.568,0.5,0.707,925.9,-1416.8,-290.738,-781.533
2018-10-20,42.12,998195,351221,424266,344810,377831,112807,56736.3,163799,134100,972636,992934,84541.7,64244.2,433700,397109,171394,66273,1.06848e+06,24839,6992,5709,37540,1.10602e+06,70620.1,23957.9,3267.71,97845.7,353537,336256,230455,78786,999037,20472,18468,30863,69803,1.06884e+06,0.568,0.5,0.707,900.712,-1396.45,-289.932,-785.833
2018-10-21,40.59,944217,342996,389036,325360,362867,103574,51157.3,144559,140297,916488,943357,78283.3,51414.4,381130,394775,185209,72122,1.03324e+06,22685,6443,4689,33817,1.06706e+06,70609.6,23956.4,3267.86,97833.9,333327,325977,220259,80148,959716,19870,17882,29685,67437,1.02715e+06,0.568,0.5,0.707,865.238,-1383.21,-292.378,-810.333
2018-10-22,38.05,1.00372e+06,371013,388892,340049,409408,101214,79469.1,159666,125013,971941,1.00278e+06,87543.9,56704,393622,453566,186688,100322,1.13421e+06,24389,10169,11331,45889,1.1801e+06,70599,23955,3268,97822,366651,364182,233568,93052,1.01704e+06,22810,20712,34662,78184,1.09523e+06,0.517,0.5,0.707,869.238,-1357.74,-293.048,-781.617
2018-10-23,36.04,996862,376197,351364,344757,389114,73440.1,121933,172918,131967,967312,994378,89493.8,62428,371394,439283,181898,126665,1.11924e+06,22930,7644,14992,45566,1.16481e+06,70420.1,23924.3,3263.86,97608.3,372152,386133,241896,95500,1.09568e+06,23712,20964,35664,80340,1.17602e+06,0.517,0.5,0.707,732.998,-1356.66,-297.285,-920.883
2018-10-24,41.65,1.04381e+06,384039,409299,365030,416235,89847.1,79991.2,177809,129478,1.01672e+06,1.035e+06,83925.6,65647.9,420798,464762,180348,92807,1.15873e+06,27420,8373,16513,52306,1.21104e+06,70241.3,23893.6,3259.71,97394.6,388106,401160,244214,97135,1.13062e+06,23962,21127,35598,80687,1.2113e+06,0.517,0.5,0.707,609.527,-1353.69,-300.385,-1044.5
2018-10-25,44.46,1.06296e+06,384262,411455,380945,407983,85366.5,98158,181141,136825,1.03171e+06,1.05442e+06,85895.8,63188.2,424488,439492,187743,114176,1.16591e+06,26249,7118,8385,41752,1.20766e+06,70062.4,23862.9,3255.57,97180.9,384712,399230,249209,95815,1.12898e+06,24559,21304,35529,81392,1.21037e+06,0.517,0.5,0.707,489.145,-1348.71,-302.833,-1162.37
2018-10-26,49.04,1.11745e+06,396260,477478,394250,426941,118535,64875,182025,140947,1.09107e+06,1.11024e+06,84653.7,65481.7,489664,449402,196090,79860,1.21502e+06,26758,14025,7886,48669,1.26369e+06,69883.6,23832.1,3251.43,96967.1,402911,414092,253595,93771,1.16437e+06,24275,21015,35243,80533,1.2449e+06,0.517,0.5,0.707,368.76,-1343.74,-305.285,-1280.33
2018-10-27,44.15,1.02522e+06,382700,391360,349610,404376,98085.6,86971.7,170224,141368,1.00062e+06,1.02408e+06,84325.9,60869.4,415293,461297,188342,96855,1.1618e+06,21883,7949,13967,43799,1.2056e+06,69704.7,23801.4,3247.29,96753.4,394554,394935,245727,84831,1.12005e+06,22894,18716,32037,73647,1.1937e+06,0.517,0.5,0.707,240.4,-1350.93,-307.497,-1418.03
2018-10-28,44.06,1.0369e+06,394809,394586,371576,400406,77947.6,88406.8,178743,150974,1.02308e+06,1.03437e+06,78872.1,67574.6,423250,439020,197239,83392,1.14291e+06,21975,7447,7542,36964,1.17987e+06,69525.9,23770.7,3243.14,96539.7,418909,415228,255043,89435,1.17862e+06,22748,18840,31810,73398,1.25202e+06,0.517,0.5,0.707,184.05,-1344.72,-310.43,-1471.03
2018-10-29,44.93,1.12675e+06,407645,422591,402996,431136,98282.7,118716,191400,146106,1.10032e+06,1.11855e+06,86057.5,67833,456958,476546,208721,126496,1.26873e+06,27532,11572,15067,54171,1.3229e+06,69347,23740,3239,96326,441602,439197,268564,100461,1.24983e+06,25816,21684,36503,84003,1.33383e+06,0.465,0.5,0.707,157.738,-1326.79,-312.167,-1481.25
2018-10-30,42.78,1.04414e+06,411114,368946,366124,414079,66782.2,113139,180993,148125,1.02501e+06,1.04429e+06,87621,68344.8,430742,477357,215966,109276,1.19151e+06,31254,8505,16128,55887,1.2474e+06,69250.4,23709.3,3240.57,96200.3,440012,430288,264743,100603,1.23565e+06,26216,21998,35803,84017,1.31967e+06,0.465,0.5,0.707,200.002,-1308.85,-309.143,-1418
2018-10-31,43.16,1.0331e+06,398550,388957,356701,408939,94189.6,85113,166778,146032,1.01622e+06,1.02904e+06,87215.5,74393.3,421372,460676,208814,92339,1.18321e+06,32758,12828,10866,56452,1.23966e+06,69153.9,23678.6,3242.14,96074.6,408977,401621,251329,98237,1.16016e+06,25191,21666,34269,81126,1.24129e+06,0.465,0.5,0.707,263.525,-1286.41,-309.242,-1332.05
2018-11-01,44.67,1.05391e+06,395173,417105,378898,413761,99221,79230,171768,137183,1.04506e+06,1.04728e+06,82752.4,80530.7,431920,427782,188744,79350,1.12781e+06,29469,9328,8203,47000,1.17481e+06,69057.3,23647.9,3243.71,95948.9,400558,389604,244344,97804,1.13232e+06,24470,21477,29350,75297,1.20761e+06,0.465,0.259,0.707,354.29,-1254.81,-308.24,-1208.8
2018-11-02,44.5,1.04782e+06,391707,425021,368385,409964,98045.8,71431.2,170514,134952,1.02865e+06,1.04137e+06,88735.9,76020.8,439683,435345,188762,86101,1.1499e+06,31157,7918,7388,46463,1.19636e+06,68960.7,23617.1,3245.29,95823.1,386554,379250,249358,94728,1.1099e+06,23953,21148,32544,77645,1.18754e+06,0.465,0.259,0.707,445.043,-1223.22,-307.235,-1085.45
2018-11-03,43.82,992389,366609,406863,345357,385384,105581,54185.3,155093,142294,972641,988726,79833.9,63748.7,425433,412830,183062,76479,1.09781e+06,25099,8799,5527,39425,1.13724e+06,68864.1,23586.4,3246.86,95697.4,377013,345108,229313,84895,1.03634e+06,21140,18370,30853,70363,1.1067e+06,0.465,0.259,0.707,519.88,-1183.69,-307.52,-971.383
2018-11-04,43.6,954057,352334,383875,335879,366449,95381.2,54760.2,152140,145425,935733,950509,74747.2,59971.2,400174,390566,187358,74357,1.05247e+06,25635,7805,5129,38569,1.09104e+06,68767.6,23555.7,3248.43,95571.7,352182,356400,228599,84556,1.02174e+06,20765,17907,30683,69355,1.0911e+06,0.465,0.259,0.707,605.737,-1140.38,-308.023,-842.533
2018-11-05,45.83,1.06102e+06,379931,436156,391353,400698,108683,54257.6,166791,160044,1.04676e+06,1.05116e+06,86890.7,82492.6,447989,424173,205898,61684,1.13975e+06,34182,15126,9295,58603,1.19836e+06,68671,23525,3250,95446,381549,401637,244163,97451,1.12481e+06,24496,21367,35594,81457,1.20626e+06,0.41,0.259,0.707,687.453,-1103.1,-310.548,-726.233
2018-11-06,48.19,1.06206e+06,380393,460210,390486,400908,110050,50337.1,170818,138912,1.05175e+06,1.05037e+06,87923,89303,469047,417218,189528,57958,1.13376e+06,42279,16327,9778,68384,1.20215e+06,68711.1,23563.6,3253.71,95528.4,383591,389129,242933,98910,1.11457e+06,24762,21341,35904,82007,1.19657e+06,0.41,0.259,0.707,883.093,-1008.07,-311.29,-436.3
2018-11-07,48.07,1.06663e+06,377132,458783,392904,403666,109385,55321.5,174244,134457,1.05366e+06,1.05223e+06,87972.2,89408.9,471194,416691,178459,64889,1.13124e+06,43103,18303,8174,69580,1.20082e+06,68751.3,23602.1,3257.43,95610.9,380670,396641,237716,99603,1.11548e+06,24834,21312,35807,81953,1.19743e+06,0.41,0.259,0.707,1089.38,-906.955,-311.357,-128.983
2018-11-08,48.68,1.09076e+06,380206,477386,401642,412097,119478,53797,174164,138104,1.07549e+06,1.08138e+06,91592.7,85699.5,485308,420360,185049,60232,1.15096e+06,42283,19689,6772,68744,1.2197e+06,68791.4,23640.7,3261.14,95693.3,378527,399699,239302,99001,1.11653e+06,24937,21665,36402,83004,1.19954e+06,0.41,0.259,0.707,1259.05,-821.243,-313.263,124.567
2018-11-09,47.92,1.09468e+06,381484,474609,392924,412816,120491,56634.6,177956,140552,1.07286e+06,1.08461e+06,92608.6,80852.9,483159,421599,189636,66652,1.16106e+06,40734,17397,5484,63615,1.22467e+06,68831.6,23679.3,3264.86,95775.7,380329,387111,245342,96796,1.10958e+06,24830,21533,36302,82665,1.19225e+06,0.41,0.259,0.707,1428.71,-735.522,-315.163,378
2018-11-10,42.63,965816,352851,366808,342790,374815,86429.9,91991.7,161404,132300,943475,965914,77990.1,55550.8,382067,398511,171599,91944,1.04413e+06,28048,12776,4491,45315,1.08944e+06,68871.7,23717.9,3268.57,95858.1,358982,349731,236617,85537,1.03087e+06,22697,19030,32253,73980,1.10485e+06,0.41,0.259,0.707,1643.33,-639.663,-316.262,687.433
2018-11-11,40.36,914447,349523,317688,324846,374521,65908,82590.3,152411,140226,892689,915026,78471.2,56134.6,327700,407970,182102,78430,996214,24732,10547,9409,44688,1.0409e+06,68911.9,23756.4,3272.29,95940.6,342019,347713,230618,82624,1.00298e+06,21935,18392,31404,71731,1.07472e+06,0.41,0.259,0.707,1882.84,-532.38,-314.522,1035.87
2018-11-12,45.38,1.06104e+06,384444,431094,370150,422304,118313,58472.3,169204,144562,1.04211e+06,1.05643e+06,83102.5,68780.2,437436,449003,205262,67626,1.15934e+06,31143,11662,11522,54327,1.21366e+06,68952,23795,3276,96023,364299,393729,250039,97525,1.06473e+06,25606,21868,35919,83393,1.14812e+06,0.355,0.259,0.707,2111.79,-429.808,-312.905,1369.07
2018-11-13,47.85,1.07338e+06,388228,445110,385820,415739,109067,65869.4,170720,143375,1.05383e+06,1.07009e+06,89241.8,72983.8,441887,433316,198351,73425,1.147e+06,28922,16680,9620,55222,1.20222e+06,68610.9,23692.9,3262.57,95566.3,375892,385965,244329,99415,1.10561e+06,25710,22105,36500,84315,1.18992e+06,0.355,0.259,0.707,2023,-444.498,-325.573,1252.97
2018-11-14,50.39,1.10662e+06,386277,465883,393500,426176,125678,65446.2,177852,143541,1.08331e+06,1.10105e+06,88058.6,70320,479341,445820,190969,78535,1.19466e+06,26629,19466,6619,52714,1.24738e+06,68269.7,23590.7,3249.14,95109.6,397442,392084,242158,99329,1.13102e+06,24807,21623,35980,82410,1.21343e+06,0.355,0.259,0.707,1926.83,-457.955,-337.025,1131.95
2018-11-15,47.76,1.08461e+06,379356,434730,384582,435779,130793,63701,162857,145621,1.05759e+06,1.07983e+06,94589.9,72348.3,443186,467934,204803,75250,1.14828e+06,28571,18533,7190,54294,1.20258e+06,67928.6,23488.6,3235.71,94652.9,370352,393239,242834,98072,1.1045e+06,24788,21727,36308,82823,1.18732e+06,0.355,0.259,0.707,1824.71,-474.168,-350.457,1000.07
2018-11-16,47.18,1.08168e+06,380041,420460,384254,448492,127767,65440.4,162691,143858,1.05475e+06,1.07825e+06,94091.1,70593.9,411378,474268,201359,77487,1.16451e+06,30162,19908,5908,55978,1.22048e+06,67587.4,23386.4,3222.29,94196.1,366973,382149,242128,95872,1.08712e+06,24679,21645,36749,83073,1.17019e+06,0.355,0.259,0.707,1722.6,-490.378,-363.877,868.3
2018-11-17,46.02,998387,368452,367371,360123,419557,93567.2,52720.3,151770,158561,973912,998208,83422.1,59125.2,372403,439453,202611,57510,1.07199e+06,26108,17557,4344,48009,1.12e+06,67246.3,23284.3,3208.86,93739.4,360010,365696,231198,87583,1.0445e+06,21789,19604,33385,74778,1.11928e+06,0.355,0.259,0.707,1607.93,-508.83,-377.618,721.417
2018-11-18,46.99,1.00906e+06,369143,380211,361613,412580,98044.3,59795.8,161328,156143,990128,1.00873e+06,74900.1,56299.5,389349,439361,194825,73075,1.09662e+06,24603,12716,7885,45204,1.14182e+06,66905.1,23182.1,3195.43,93282.7,374418,369293,233383,87049,1.06415e+06,21641,17952,31622,71215,1.13537e+06,0.355,0.259,0.707,1492.21,-529.478,-390.617,572.067
2018-11-19,48.52,1.12548e+06,414437,422612,418329,451982,87119.6,103350,186748,143323,1.10663e+06,1.12127e+06,86177.2,71543.9,432669,477574,205677,100814,1.21674e+06,30682,14391,8953,54026,1.27077e+06,66564,23080,3182,92826,426502,428880,261845,103085,1.22032e+06,25901,18927,36952,81780,1.3021e+06,0.298,0.259,0.707,1384.93,-544.5,-403.595,436.767
2018-11-20,47.72,1.14072e+06,428155,424509,429420,455796,78898.2,114840,184804,147160,1.12128e+06,1.14231e+06,85408.3,64396,436915,486878,210779,115563,1.25014e+06,29314,15500,5621,50435,1.30058e+06,66282,22955.9,3174.71,92412.6,435896,439503,262945,105611,1.24396e+06,26248,22162,37614,86024,1.32998e+06,0.298,0.259,0.707,1326.93,-577.857,-411.455,337.717
2018-11-21,50.19,1.1762e+06,429384,462609,437442,459210,97442.7,103457,190731,150033,1.155e+06,1.17531e+06,86713.1,66404,470615,482464,215401,119981,1.28847e+06,29413,16307,7235,52955,1.34142e+06,66000,22831.7,3167.43,91999.1,438143,441905,262790,106081,1.24892e+06,26496,22492,37934,86922,1.33584e+06,0.298,0.259,0.707,1294.38,-608.862,-419.238,266.3
