Date,Hour,NO Hydro,SE Hydro,FI Hydro,Total Hydro
16-12-2014,4,58309,20771.7,3495.17,82575.8
16-12-2014,5,58296.6,20767,3494.85,82558.5
16-12-2014,6,58284.3,20762.4,3494.54,82541.2
16-12-2014,7,58271.9,20757.8,3494.22,82524
16-12-2014,8,58259.6,20753.2,3493.91,82506.7
16-12-2014,9,58247.2,20748.6,3493.59,82489.4
16-12-2014,10,58234.9,20744,3493.28,82472.1
16-12-2014,11,58222.5,20739.3,3492.96,82454.8
16-12-2014,12,58210.1,20734.7,3492.64,82437.5
16-12-2014,13,58197.8,20730.1,3492.33,82420.2
16-12-2014,14,58185.4,20725.5,3492.01,82402.9
16-12-2014,15,58173.1,20720.9,3491.7,82385.6
16-12-2014,16,58160.7,20716.2,3491.38,82368.3
16-12-2014,17,58148.4,20711.6,3491.07,82351
16-12-2014,18,58136,20707,3490.75,82333.8
16-12-2014,19,58123.6,20702.4,3490.44,82316.5
16-12-2014,20,58111.3,20697.8,3490.12,82299.2
16-12-2014,21,58098.9,20693.1,3489.81,82281.9
16-12-2014,22,58086.6,20688.5,3489.49,82264.6
16-12-2014,23,58074.2,20683.9,3489.18,82247.3
17-12-2014,0,58061.9,20679.3,3488.86,82230
17-12-2014,1,58049.5,20674.7,3488.54,82212.7
17-12-2014,2,58037.1,20670.1,3488.23,82195.4
17-12-2014,3,58024.8,20665.4,3487.91,82178.1
17-12-2014,4,58012.4,20660.8,3487.6,82160.8
17-12-2014,5,58000.1,20656.2,3487.28,82143.5
17-12-2014,6,57987.7,20651.6,3486.97,82126.2
17-12-2014,7,57975.4,20647,3486.65,82109
17-12-2014,8,57963,20642.3,3486.34,82091.7
17-12-2014,9,57950.6,20637.7,3486.02,82074.4
17-12-2014,10,57938.3,20633.1,3485.71,82057.1
17-12-2014,11,57925.9,20628.5,3485.39,82039.8
17-12-2014,12,57913.6,20623.9,3485.07,82022.5
17-12-2014,13,57901.2,20619.2,3484.76,82005.2
17-12-2014,14,57888.9,20614.6,3484.44,81987.9
17-12-2014,15,57876.5,20610,3484.13,81970.6
17-12-2014,16,57864.1,20605.4,3483.81,81953.3
17-12-2014,17,57851.8,20600.8,3483.5,81936
17-12-2014,18,57839.4,20596.1,3483.18,81918.8
17-12-2014,19,57827.1,20591.5,3482.87,81901.5
17-12-2014,20,57814.7,20586.9,3482.55,81884.2
17-12-2014,21,57802.4,20582.3,3482.24,81866.9
17-12-2014,22,57790,20577.7,3481.92,81849.6
17-12-2014,23,57777.6,20573,3481.61,81832.3
18-12-2014,0,57765.3,20568.4,3481.29,81815
18-12-2014,1,57752.9,20563.8,3480.97,81797.7
18-12-2014,2,57740.6,20559.2,3480.66,81780.4
18-12-2014,3,57728.2,20554.6,3480.34,81763.1
18-12-2014,4,57715.9,20550,3480.03,81745.8
18-12-2014,5,57703.5,20545.3,3479.71,81728.5
18-12-2014,6,57691.1,20540.7,3479.39,81711.2
18-12-2014,7,57678.8,20536.1,3479.08,81694
18-12-2014,8,57666.4,20531.5,3478.76,81676.7
18-12-2014,9,57654.1,20526.9,3478.45,81659.4
18-12-2014,10,57641.7,20522.2,3478.13,81642.1
18-12-2014,11,57629.4,20517.6,3477.82,81624.8
18-12-2014,12,57617,20513,3477.5,81607.5
18-12-2014,13,57604.6,20508.4,3477.18,81590.2
18-12-2014,14,57592.3,20503.8,3476.87,81572.9
18-12-2014,15,57579.9,20499.1,3476.55,81555.6
18-12-2014,16,57567.6,20494.5,3476.24,81538.3
18-12-2014,17,57555.2,20489.9,3475.92,81521
18-12-2014,18,57542.9,20485.3,3475.61,81503.8
18-12-2014,19,57530.5,20480.7,3475.29,81486.5
18-12-2014,20,57518.1,20476,3474.97,81469.2
18-12-2014,21,57505.8,20471.4,3474.66,81451.9
18-12-2014,22,57493.4,20466.8,3474.34,81434.6
18-12-2014,23,57481.1,20462.2,3474.03,81417.3
19-12-2014,0,57468.7,20457.6,3473.71,81400
19-12-2014,1,57456.4,20453,3473.39,81382.7
19-12-2014,2,57444,20448.3,3473.08,81365.4
19-12-2014,3,57431.6,20443.7,3472.76,81348.1
19-12-2014,4,57419.3,20439.1,3472.45,81330.8
19-12-2014,5,57406.9,20434.5,3472.13,81313.5
19-12-2014,6,57394.6,20429.9,3471.82,81296.2
19-12-2014,7,57382.2,20425.2,3471.5,81279
19-12-2014,8,57369.9,20420.6,3471.19,81261.7
19-12-2014,9,57357.5,20416,3470.87,81244.4
19-12-2014,10,57345.1,20411.4,3470.56,81227.1
19-12-2014,11,57332.8,20406.8,3470.24,81209.8
19-12-2014,12,57320.4,20402.1,3469.93,81192.5
19-12-2014,13,57308.1,20397.5,3469.61,81175.2
19-12-2014,14,57295.7,20392.9,3469.29,81157.9
19-12-2014,15,57283.4,20388.3,3468.98,81140.6
19-12-2014,16,57271,20383.7,3468.66,81123.3
19-12-2014,17,57258.6,20379,3468.35,81106
19-12-2014,18,57246.3,20374.4,3468.03,81088.8
19-12-2014,19,57233.9,20369.8,3467.72,81071.5
19-12-2014,20,57221.6,20365.2,3467.4,81054.2
19-12-2014,21,57209.2,20360.6,3467.09,81036.9
19-12-2014,22,57196.9,20355.9,3466.77,81019.6
19-12-2014,23,57184.5,20351.3,3466.46,81002.3
20-12-2014,0,57172.1,20346.7,3466.14,80985
20-12-2014,1,57159.8,20342.1,3465.82,80967.7
20-12-2014,2,57147.4,20337.5,3465.51,80950.4
20-12-2014,3,57135.1,20332.9,3465.19,80933.1
20-12-2014,4,57122.7,20328.2,3464.88,80915.8
20-12-2014,5,57110.4,20323.6,3464.56,80898.5
20-12-2014,6,57098,20319,3464.25,80881.2
20-12-2014,7,57085.6,20314.4,3463.93,80864
20-12-2014,8,57073.3,20309.8,3463.62,80846.7
20-12-2014,9,57060.9,20305.1,3463.3,80829.4
20-12-2014,10,57048.6,20300.5,3462.99,80812.1
20-12-2014,11,57036.2,20295.9,3462.67,80794.8
20-12-2014,12,57023.9,20291.3,3462.36,80777.5
20-12-2014,13,57011.5,20286.7,3462.04,80760.2
20-12-2014,14,56999.1,20282,3461.72,80742.9
20-12-2014,15,56986.8,20277.4,3461.41,80725.6
20-12-2014,16,56974.4,20272.8,3461.09,80708.3
20-12-2014,17,56962.1,20268.2,3460.78,80691
20-12-2014,18,56949.7,20263.6,3460.46,80673.8
20-12-2014,19,56937.4,20259,3460.15,80656.5
20-12-2014,20,56925,20254.3,3459.83,80639.2
20-12-2014,21,56912.6,20249.7,3459.52,80621.9
20-12-2014,22,56900.3,20245.1,3459.2,80604.6
20-12-2014,23,56887.9,20240.5,3458.89,80587.3
21-12-2014,0,56875.6,20235.9,3458.57,80570
21-12-2014,1,56863.2,20231.2,3458.25,80552.7
21-12-2014,2,56850.9,20226.6,3457.94,80535.4
21-12-2014,3,56838.5,20222,3457.62,80518.1
21-12-2014,4,56826.1,20217.4,3457.31,80500.8
21-12-2014,5,56813.8,20212.8,3456.99,80483.5
21-12-2014,6,56801.4,20208.1,3456.68,80466.2
21-12-2014,7,56789.1,20203.5,3456.36,80449
21-12-2014,8,56776.7,20198.9,3456.05,80431.7
21-12-2014,9,56764.4,20194.3,3455.73,80414.4
21-12-2014,10,56752,20189.7,3455.42,80397.1
21-12-2014,11,56739.6,20185,3455.1,80379.8
21-12-2014,12,56727.3,20180.4,3454.78,80362.5
21-12-2014,13,56714.9,20175.8,3454.47,80345.2
21-12-2014,14,56702.6,20171.2,3454.15,80327.9
21-12-2014,15,56690.2,20166.6,3453.84,80310.6
21-12-2014,16,56677.9,20162,3453.52,80293.3
21-12-2014,17,56665.5,20157.3,3453.21,80276
21-12-2014,18,56653.1,20152.7,3452.89,80258.8
21-12-2014,19,56640.8,20148.1,3452.58,80241.5
21-12-2014,20,56628.4,20143.5,3452.26,80224.2
21-12-2014,21,56616.1,20138.9,3451.95,80206.9
21-12-2014,22,56603.7,20134.2,3451.63,80189.6
21-12-2014,23,56591.4,20129.6,3451.32,80172.3
22-12-2014,0,56579,20125,3451,80155
22-12-2014,1,56572.8,20123.4,3451.02,80147.2
22-12-2014,2,56566.5,20121.8,3451.05,80139.4
22-12-2014,3,56560.3,20120.2,3451.07,80131.6
22-12-2014,4,56554.1,20118.5,3451.1,80123.7
22-12-2014,5,56547.9,20116.9,3451.12,80115.9
22-12-2014,6,56541.6,20115.3,3451.14,80108.1
22-12-2014,7,56535.4,20113.7,3451.17,80100.3
22-12-2014,8,56529.2,20112.1,3451.19,80092.5
22-12-2014,9,56523,20110.5,3451.21,80084.6
22-12-2014,10,56516.7,20108.9,3451.24,80076.8
22-12-2014,11,56510.5,20107.3,3451.26,80069
22-12-2014,12,56504.3,20105.6,3451.28,80061.2
22-12-2014,13,56498.1,20104,3451.31,80053.4
22-12-2014,14,56491.8,20102.4,3451.33,80045.6
22-12-2014,15,56485.6,20100.8,3451.36,80037.8
22-12-2014,16,56479.4,20099.2,3451.38,80029.9
22-12-2014,17,56473.2,20097.6,3451.4,80022.1
22-12-2014,18,56466.9,20096,3451.43,80014.3
22-12-2014,19,56460.7,20094.4,3451.45,80006.5
22-12-2014,20,56454.5,20092.7,3451.48,79998.7
22-12-2014,21,56448.2,20091.1,3451.5,79990.8
22-12-2014,22,56442,20089.5,3451.52,79983
22-12-2014,23,56435.8,20087.9,3451.55,79975.2
23-12-2014,0,56429.6,20086.3,3451.57,79967.4
23-12-2014,1,56423.3,20084.7,3451.59,79959.6
23-12-2014,2,56417.1,20083.1,3451.62,79951.8
23-12-2014,3,56410.9,20081.5,3451.64,79943.9
23-12-2014,4,56404.7,20079.8,3451.66,79936.1
23-12-2014,5,56398.4,20078.2,3451.69,79928.3
23-12-2014,6,56392.2,20076.6,3451.71,79920.5
23-12-2014,7,56386,20075,3451.74,79912.7
23-12-2014,8,56379.8,20073.4,3451.76,79904.9
23-12-2014,9,56373.5,20071.8,3451.78,79897.1
23-12-2014,10,56367.3,20070.2,3451.81,79889.2
23-12-2014,11,56361.1,20068.5,3451.83,79881.4
23-12-2014,12,56354.9,20066.9,3451.86,79873.6
23-12-2014,13,56348.6,20065.3,3451.88,79865.8
23-12-2014,14,56342.4,20063.7,3451.9,79858
23-12-2014,15,56336.2,20062.1,3451.93,79850.1
23-12-2014,16,56329.9,20060.5,3451.95,79842.3
23-12-2014,17,56323.7,20058.9,3451.97,79834.5
23-12-2014,18,56317.5,20057.2,3452,79826.7
23-12-2014,19,56311.3,20055.6,3452.02,79818.9
23-12-2014,20,56305,20054,3452.05,79811.1
23-12-2014,21,56298.8,20052.4,3452.07,79803.2
23-12-2014,22,56292.6,20050.8,3452.09,79795.4
23-12-2014,23,56286.4,20049.2,3452.12,79787.6
24-12-2014,0,56280.1,20047.6,3452.14,79779.8
24-12-2014,1,56273.9,20046,3452.16,79772
24-12-2014,2,56267.7,20044.3,3452.19,79764.2
24-12-2014,3,56261.5,20042.7,3452.21,79756.4
24-12-2014,4,56255.2,20041.1,3452.23,79748.6
24-12-2014,5,56249,20039.5,3452.26,79740.7
24-12-2014,6,56242.8,20037.9,3452.28,79732.9
24-12-2014,7,56236.6,20036.3,3452.31,79725.1
24-12-2014,8,56230.3,20034.7,3452.33,79717.3
24-12-2014,9,56224.1,20033.1,3452.35,79709.5
24-12-2014,10,56217.9,20031.4,3452.38,79701.7
24-12-2014,11,56211.7,20029.8,3452.4,79693.9
24-12-2014,12,56205.4,20028.2,3452.43,79686.1
24-12-2014,13,56199.2,20026.6,3452.45,79678.2
24-12-2014,14,56193,20025,3452.47,79670.4
24-12-2014,15,56186.7,20023.4,3452.5,79662.6
24-12-2014,16,56180.5,20021.8,3452.52,79654.8
24-12-2014,17,56174.3,20020.2,3452.54,79647
24-12-2014,18,56168.1,20018.5,3452.57,79639.2
24-12-2014,19,56161.8,20016.9,3452.59,79631.4
24-12-2014,20,56155.6,20015.3,3452.61,79623.6
24-12-2014,21,56149.4,20013.7,3452.64,79615.7
24-12-2014,22,56143.2,20012.1,3452.66,79607.9
24-12-2014,23,56136.9,20010.5,3452.69,79600.1
25-12-2014,0,56130.7,20008.9,3452.71,79592.3
25-12-2014,1,56124.5,20007.2,3452.73,79584.5
25-12-2014,2,56118.3,20005.6,3452.76,79576.7
25-12-2014,3,56112,20004,3452.78,79568.9
25-12-2014,4,56105.8,20002.4,3452.81,79561
25-12-2014,5,56099.6,20000.8,3452.83,79553.2
25-12-2014,6,56093.4,19999.2,3452.86,79545.4
25-12-2014,7,56087.1,19997.6,3452.88,79537.6
25-12-2014,8,56080.9,19996,3452.9,79529.8
25-12-2014,9,56074.7,19994.3,3452.93,79521.9
25-12-2014,10,56068.5,19992.7,3452.95,79514.1
25-12-2014,11,56062.2,19991.1,3452.98,79506.3
25-12-2014,12,56056,19989.5,3453,79498.5
25-12-2014,13,56049.8,19987.9,3453.02,79490.7
25-12-2014,14,56043.5,19986.3,3453.05,79482.9
25-12-2014,15,56037.3,19984.7,3453.07,79475.1
25-12-2014,16,56031.1,19983,3453.1,79467.2
25-12-2014,17,56024.9,19981.4,3453.12,79459.4
25-12-2014,18,56018.6,19979.8,3453.14,79451.6
25-12-2014,19,56012.4,19978.2,3453.17,79443.8
25-12-2014,20,56006.2,19976.6,3453.19,79436
25-12-2014,21,56000,19975,3453.22,79428.1
25-12-2014,22,55993.7,19973.4,3453.24,79420.3
25-12-2014,23,55987.5,19971.8,3453.27,79412.5
26-12-2014,0,55981.3,19970.1,3453.29,79404.7
26-12-2014,1,55975.1,19968.5,3453.31,79396.9
26-12-2014,2,55968.8,19966.9,3453.34,79389.1
26-12-2014,3,55962.6,19965.3,3453.36,79381.3
26-12-2014,4,55956.4,19963.7,3453.39,79373.4
26-12-2014,5,55950.2,19962.1,3453.41,79365.6
26-12-2014,6,55943.9,19960.5,3453.43,79357.8
26-12-2014,7,55937.7,19958.8,3453.46,79350
26-12-2014,8,55931.5,19957.2,3453.48,79342.2
26-12-2014,9,55925.3,19955.6,3453.5,79334.4
26-12-2014,10,55919,19954,3453.53,79326.6
26-12-2014,11,55912.8,19952.4,3453.55,79318.8
26-12-2014,12,55906.6,19950.8,3453.57,79310.9
26-12-2014,13,55900.3,19949.2,3453.6,79303.1
26-12-2014,14,55894.1,19947.6,3453.62,79295.3
26-12-2014,15,55887.9,19945.9,3453.65,79287.5
26-12-2014,16,55881.7,19944.3,3453.67,79279.7
26-12-2014,17,55875.4,19942.7,3453.69,79271.9
26-12-2014,18,55869.2,19941.1,3453.72,79264.1
26-12-2014,19,55863,19939.5,3453.74,79256.3
26-12-2014,20,55856.8,19937.9,3453.77,79248.4
26-12-2014,21,55850.5,19936.3,3453.79,79240.6
26-12-2014,22,55844.3,19934.7,3453.81,79232.8
26-12-2014,23,55838.1,19933,3453.84,79225
27-12-2014,0,55831.9,19931.4,3453.86,79217.2
27-12-2014,1,55825.6,19929.8,3453.88,79209.4
27-12-2014,2,55819.4,19928.2,3453.91,79201.6
27-12-2014,3,55813.2,19926.6,3453.93,79193.8
27-12-2014,4,55807,19925,3453.95,79185.9
27-12-2014,5,55800.7,19923.4,3453.98,79178.1
27-12-2014,6,55794.5,19921.8,3454,79170.3
27-12-2014,7,55788.3,19920.1,3454.03,79162.5
27-12-2014,8,55782.1,19918.5,3454.05,79154.7
27-12-2014,9,55775.8,19916.9,3454.07,79146.9
27-12-2014,10,55769.6,19915.3,3454.1,79139
27-12-2014,11,55763.4,19913.7,3454.12,79131.2
27-12-2014,12,55757.1,19912.1,3454.14,79123.4
27-12-2014,13,55750.9,19910.5,3454.17,79115.6
27-12-2014,14,55744.7,19908.8,3454.19,79107.8
27-12-2014,15,55738.5,19907.2,3454.22,79099.9
27-12-2014,16,55732.2,19905.6,3454.24,79092.1
27-12-2014,17,55726,19904,3454.26,79084.3
27-12-2014,18,55719.8,19902.4,3454.29,79076.5
27-12-2014,19,55713.6,19900.8,3454.31,79068.7
27-12-2014,20,55707.3,19899.2,3454.34,79060.9
27-12-2014,21,55701.1,19897.5,3454.36,79053.1
27-12-2014,22,55694.9,19895.9,3454.38,79045.2
